text,label
Mengendalikan rasa cemas tidak semudah kedengarannya..,1
sejak pandemi gabuka laptop sehari berasa gelisah ky punya beban hidup berat banget,1
Orang yang gelisah dan takut dapat dilihat dari seringnya menyentuh wajah dan membunyikan jari-jari tangan.,1
"tau ga se rek ngeroso akeh pikiran tp mbo opo seng dipikir :( , kok rasane gelisah ae",1
perasaan sensitif bikin hati gelisah.,1
Biar ga gelisah gmn si🙂,1
abis di confessin gelisah bgt dah gua aelah😭,1
Resah.. dan.. gelisah.. 🎵🎶🎤,1
"Baru kali ini gue ngalamin gangguan kecemasan dalam tidur, dan itu gak enak banget. Padahal lagi gak mikir apa2, tapi gelisah",1
udah semingguan rasanya gelisah terus kepala rasanya penuh pengen istirahat pdh tidur terus,1
kok ak gelisah ya😐😐😐😐,1
"Cemas, serba ketakutan,, takut perang terjadi, takut krisis ekonomi, takut polusi udara, wabah penyakit, air bersih, dll. Kapan senengnya?",1
yaallah knp gelisah gini,1
perasaan gelisah sudah mulai bermunculan 😱,1
Gelisah bgt bgsd,1
"Hari-hari penuh gelisah, dengan pemasukan yang belum tau arah..Semoga selalu dapat apa yg kita butuhkan dan diberi kelibihan untuk sebuah keinginan...5 - 5 - 21",1
1 jam bangun 1 jam bangun ngde si gelisah kene kle cak sete poles dwg,1
"Belakangan ini semua serba mendadak, mendadak seneng, mendadak sedih, mendadak cemas, mendadak santai, mendadak semangat, mendadak lesu, dll. Ga suka sebenernya sama semua yang dadakan, ya tapi mau gimana. Hahaha",1
"i'm so sorry, tapi bisa kasi kata2 semangat gak? aku cemas banget gak bisa bahagiain anak2.",1
"Gw gasuka cemas anjir, gasuka wehhh😭",1
"Dibalik online mu, ada hati yg harap2 cemas menunggu kabar darimu🤣",1
resah gelisah parai,1
gelisah ga tau kenapa.ga tenang aja rasanya,1
"Sometimes I can't even rest. Selalu cemas, khawatir ini itu, padahal udah capek",1
Rasanya gelisah anjir.,1
gelisah mulu gatau karena apa,1
"Hari demi hari, harapan itu kian bertumbuh, semakin aku merasa dekat, semakin banyak yg kuharapkan darimu, dan kadang2 aku menjadi  cemas karena hal tersebut. Sampai2 aku menjaid khawatir, khawatir kalau hal itu membuat harapan ku menganggu. Terutama menganggu km.",1
Uti demam pon aku dah sedih dan gelisah.. Apatah lagi si kenit nii demam haihhh laaa,1
"udh berapa hari kalo malem kaya gelisah gtu terus pas siang nyaa pikiran kaya kosong, kenapa yaa",1
"dr kmrn tdr gaenak bgt, gelisah mulu bawaan nya cape🥴",1
"🦈 aku belum tidur, dan sekarang kepalaku sakit banget. Ngantuk, tapi gak bisa tidur gitu, udah coba merem juga tapi malah gelisah 🤕🤕",1
Terlalu cemas.Terlalu khawatir.Terlalu takut,1
Resah dan gelisah.,1
Akan selalu ada tenang di sela sela gelisah,1
"dismayed = kecewa, cemas",1
Ini kok jantung aku deg2 an nya kenceng banget ya. Gelisah bgt. Tapi gatau apa yg aku gelisahin. Gaenak bgt perasaan.....,1
Lagi gelisah. Semoga yg disana baik2 saja yah....Ya Allah lindungilah dia.....Amin ya robbal alamin,1
"kalo temen""ku sudah reply tweetku yg menganduy opini, aku cemas 🥵",1
"Aku lapar, lemas, lesu, gelisah.",1
Gelisah mendadak. Kenape ye..,1
"Tidurnya 3 jam, selebihnya gelisah. Coba berbagai posisi dan cara tak kunjung terlelap. Bener-bener ini pikiran harus bisa ngendaliinnya..",1
STOP GUE GAMAU GELISAH GUNDAH GULANA LAGI,1
Harap harap cemas,1
Gelisah gini woyyyiii😊,1
Ada ga nih yang kalau lagi sakit bukannya bisa tidur nyenyak tp malah tidur gelisah mulu?,1
Harap2 cemas sampe mau nangis deh,1
"Catia hari sabtu.Presntasi Statin hari sabtu..On Going :.Laprak PSKE.Laprak PO.Tugas tugas..DAN SAMPE SEKARSNG BELUM CLEAR LATIHAN CATIA 2 PRODUK HAHAHAH..mantab, masih mode nyantuy dahal did dalem ya gelisah haha",1
"Aku gelisah, pas kamu datang ubah kegelisahan dan menjadi kegelisanku bertambah khawatir. Esok aku mencoba hidup tanpa kabar darimu lagi, lekas pergilah kamu dari rasa tak ikhlasku.",1
Se cemas itukah gue? *nanya sama diri gue yg lain. Sampe dikirim rezeki punya temen yg baik. Terharu,1
Gelisah akibat berimajinasi terlalu lama dan tinggi sampe males yang mau tidur.,1
"Kayak ada sesuatu yg mengganjal, ada yg aneh, tapi ga tau apaan, rasanya gelisah gitu.",1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",1
Demi Tuhan capek banget sama cemas.,1
"Selama 3 tahun nyaman dgn kondisi seperti ini, dalam cemas bertanya tanya apakah beberapa hari kemudian semua akan berubah? I don't know, lagi lagi krisis kepercayaan diri😭",1
Rasanyaa hari ini sedikit cemas.,1
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu,dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang,itulah ketenangan sejati~",1
"Harap harap cemas 😢, harus seperti ini terus.",1
"Hmm ke gatau maua ngapain, tapi gelisah",1
Gelisah banget ga bisa tidur 🙁,1
sedih karena belum bisa menghasilkan apa2 tapi suka mengeluh tiap hari karena kelelahan ngurus anak 😭 lihat badan malah makin membesar ya ampuuun makin gelisah,1
"Setiap abis magrib knp ya pasti hati ini gelisah kyk gak bisa nerima keadaan. Tapi dgn keadaan begini gak bisa berbuat apa2, kalo di lakuin juga cuman bisa memperkeruh suasana 😞",1
Kok resah dan gelisah yo 🤔,1
Gelisah bgt kira2 mau ada apa ya,1
"tbtb gelisah, tf is wrong with meh?",1
"sumpah aku gabisa tidur...tidur sih, tapi kek gak tidur...gelisah banget..",1
"kenapa ya kayaknya malem ini gue gelisah, sedih kayak pengen nangis tp gatau sedihin apa",1
mengapa bgtu gelisah? yg pasti bukan krna thr tanpa tukin. ..tpi smua krna koe,1
"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung.",1
apa tida bisa ya ga ganggu hidup orang? sampe cemas dan gabisa tidur😭😭😭,1
gimana si biar tenang asli tbtb degdegan trs keringetan ama gelisah gitu😔,1
Dan lagi tiba-tiba perasaan jadi deg deg an dan cemas tanpa tau karena apa :(.,1
"pagi² udah ga enak banget nih hati, cemas banget rasanya 😔",1
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",1
mengendalikan rasa cemas yang berlebihan,1
Saat mendengar lagu hati jd tenang dan saat mendengar Al-Quran hati jadi serabut dan gelisah.. itu petanda hati dilanda CORONA BERONA.. perlu direnungi.. kerana hidup itu bukan main-main,1
resah gelisah menghantui diri,1
"Masa puncak stress gua udh lewat dan gua berisiknya baru skrg. After going out with my friends yesterday, that makes me feel kinda better. Tadinya sempet takut dan gelisah mau keluar, yes krn anxiety lg aktif. But well I hope i'll gain some weight after this badai, bismillaah",1
paling cemas kalau mama udah sakit.,1
jangan cemas dulu:),1
"""kemarin cemas setengah mati, sekarang istri udah sadar kaku lagi.. gimana sih""",1
Terakhir kali ngerasain hal se gelisah ini pas hari Rabu. Pas tau mamanya meninggal. Semoga ini bukan pertanda lagi yaa,1
Ntah butuh brp tahun terjun sampe bisa ngerasain turun jaga tanpa rasa cemas 😶🥲,1
"Mau nanya, pernah gak sih kalian cemas sama hal yang kalian suka? Bahkan karena suka banget sama hal itu, sampe ngerasa itu adalah bagian dari hidup kalian. Tapi setiap kali ngelakuin atau inget hal itu kalian jadi cemas. Menurut kalian harus gimana? :(",1
"Np sih w tiap piket tuh selalu gelisah :"" padahal cuma piket, tp tkut bgt rasanya, degdegan :""",1
DEMI ALLAH GUA MASIH CEMAS.,1
"waktu terus berjalan..hari terus berlalu..seiring itu juga hati semakin gelisah dan terlukaa...ya Allah aku tau Kau mengujiku dgn rasa sabar ini, dan Kau mengujiku dgn segala yg terjadi..ampuni aku yg mulai melemah dan hilang semangat untuk terus berjuang dan bertahan...",1
Ku ingin hembuskan gelisah di dada dengan nafasku,1
Kenapa setiap mau tidur pagi gue gelisah trs🤡🤡,1
"Cemas sendiri, sedih sendiri, tidak memiliki tenang",1
"Ada apa ini aku cemas, aduh moga gapapa",1
"Gue tuh suka gini ya, deg degan dengan hal yang ga tentu, gue ga tau kenapa tapi rasanya gelisah banget. ANEHHH.",1
Gelisah bgt anjir kenapa ya,1
tapi hatinya mah tetep gelisah walau mulut ngomong,1
Daritadi saya gelisah sampai sesak. What's wrong?,1
"Mulai cemas lagi kalo dah bnyk jadwal, pdhl kemarin-kemarin dah tersusun dgn rapi. Kok biso kecolongan aduh :’)",1
"Adf- my ada yang tau gak sih aku ini kenapa? Dari kemarin rasanya gelisah, kayak cemas/ khawatir berlebihan, tiba-tiba ngerasa sedih, takut aja. Tapi aku sendiri juga gak tau kenapa kok gini",1
"Gegana, gelisah, speecheles entah apa penyebabnya :""",1
dah males.. gue jadi gelisah faaak,1
Seneng tapi juga cemas.,1
Cemas nih cemas,1
jujurly gue gelisah bgt,1
Nih dri td hati gw gelisah mulu,1
"Nanti ketika kamu sudah bosan dengan yang baru, lalu kamu menengok ke belakang dan merasa bersalah padaku, kamu jangan sedikitpun gelisah. Percayalah, aku sudah memaafkanmu. Meski aku tak akan pernah menerimamu lagi.",1
Aku membutuhkan adit bukan untuk stalking ataupun untuk hal hal aneh karena aku sendiri udah mulai belajar gak stalking cuma karena takut gangguan mental tambah memburuk walaupun masih merasa cemas dan merasa takut kalo gak stalking aku tahan supaya adit gak merasa terganggu,1
Gelisah terus astagfirullah,1
"acas deg degan tapi gatau kenapa, gaada penyebab, gelisah, sakit perut tapi takut gitu, tau ah capek, ini udah ketiga kalinya untuk hari ini, hah — hah :)",1
"Selalu cemas tentang hari nanti, padahal hari ini pun belum berganti.",1
setiap kali cemas kenapeee penyakitnya lari ke perut siih,1
Kalo gelisah cari posisi terbaik sebelum tidur berasa kayak ada yg perhatikan ki 🙄,1
Resah dan gelisah,1
"Di malam hari, menuju pagi .Sedikit cemas, banyak rindunya",1
"bbrp hari ini gue kayaknya ga baik baik aja sampe kayak gampang bgt nangis, takut, cemas, sedihhh ajaa bawaannya. sampe mikir ini gue nangis mulu batal gakya puasanya?",1
"Ini udah beberapa hari kalo tidur bawaannya takut, gelisah, deg”an, ngerasa sendiri, nafasnya juga kadang berat banget.....kenapa ya....kaya takut sama gelisah mulu ya allah",1
"cape overtingking,cape cemas berlebihan, cape pokonya cape",1
cemas gak? cemas gak? cemas lah masa enggak😅,1
Bukannya semakin tenang malah semakin gelisah hati ini,1
ada yang boleh aku ketuk dm nya gak? aku gelisah banget kepikiran,1
Akhirnya gelisah lagi uhh mmhhh ahh,1
Tak perlu berlari cukup menapaki satu persatu batu yang sedang dipijaki secara perlahan dan resapi tanpa ada rasa cemas penuh emosi,1
"akhir"" ini ngerasa takut &amp; cemas banget mikirin hari h buat ospek kerja besuk senin😭🥺.jujur takut banget karna aku bukan yg cpt banget deket sama temen,takut gabisa,takut ngecewain,dan kalo tiba tiba keinget langsung nangis😞",1
"Ini kenapa gabisa tidur, gelisah bgt...",1
Kuingin hembuskan gelisah di dada dengan nafasku,1
Resah gelisah mengiringi,1
hlt! knp ya aku suka nervous tbtb terus cemas deg2an sampe keringetan,1
"Tidak banyak orang yang yakin akan doanya, tidak banyak pula orang yang setia menunggu dengan apa yang di doakan. Doa itu unik, ada harapan dan rasa, ada khawatir dan gelisah, ada tangis dan bahagia. Tapi akhir dari doa akan selalu yang terbaik untuk manusia.",1
"tanyarl jantung aku sering degdegan gitu kdg sampe berminggu² trs normal lagi sampe beberapa minggu jg, ada yg tau ini kenapa gak ya? atau mungkin aku sering cemas sama stress aja ya",1
"Gelisah bgt sumpah, viewsnya makin lambat naiknya😭",1
Baru ini bangun tidur ngerasa gelisah dan pegel² 🙄,1
Cemas bgt 5 hari ga pulang wey😭,1
Hidup aku huru hara. Tiada jalan penyelesaian. Takut akan sesuatu yang tak pasti. Gelisah tak tentu arah.,1
GELISAH GALAU MERASANA😫,1
Bener bener gabisa disuruh diem nyimak sampe berjam-jam. Langsung cemas bawaannya.,1
aku belum menyerah.hanya sedikit gelisah.,1
Sbnrnya cemas sih.Asli kyk tkut bgt.Gw udh smpe mainin/gigitin kuku :(,1
Kalo mau jujur sih gelisah sejak hari itu walau bilangnya bukan....,1
Sejak kebelakangan ni asyik rasa resah dan gelisah je. Haihh,1
gelisah bgt ini dr kmrn knp ya,1
Gelisah bat bawaanya gatau kenapa,1
kenal aja kaga dah gelisah,1
"Gelisah,.Terkunci dalam semua gerak.Berkecambuk dalam otak perdebatan brisik tentang keputusan. Berteman dengan ketakutan dan resiko",1
"Wah dah mulai gelisah, mari tidur",1
Sumpah gw gelisah bgt gaboong demi knp sih,1
"Agak cemas sebenarnya tadi kelas siang apa bisa kejar target. Tapi Tuhan ada aja kasih jalan, kelas rabu dipindah padahal kuis. Setidaknya nanti pagi bisa bermesraan dengan data sampai buka puasa",1
"🖤 Kalian klo lagi cemas atau gelisah gitu, jantungnya suka kerasa aneh gak sih? Apa aku doang ya?",1
"ayo ayo ayo...dulu 10 tahun bisa dilewatin, masa blm sebulan aja udh gelisah",1
"Waktu akan terasa lambat bagi mereka yang menunggu, terlalu panjang bagi yang gelisah, dan terlalu pendek bagi yang bahagia",1
"Gelisah, resah, jdi satu. Ga bisa konsen. Tidur pun tak mampu",1
"Semoga Mei disertai kabar-kabar baik. Yang luka, lekas pulih. Duka berganti suka. Cemas yang lebih tenang. Dan doa-doa yang lebih sabar...#senjamu",1
dari tadi gelisah mulu kek ayam mau bertelur.,1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,1
yg 5 dream dipimdahin ke unit baru tuh jadi gk si anjrit kok gua jd cemas,1
"kelar utbk niat hati mau santuy santuy nonton series, e malah kepikiran mulu. cemas gue anjir",1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendata #COYS",1
ni biasanya kalo gelisah lama gini pasti abis itu ada deh kejadian yg ngga ngga,1
prnah ga lu mikir sesuatu trs langsung lupa trs jadi kpikiran tadi lu mikirin apaan bangsat ini gw ga inget2 jadi gelisah sendiri,1
"Dialog dini hari.. kepada diri sendiri, resah gelisah mengiringi, berharap ada yag mengerti-",1
cuma aku kah yang gelisah.,1
tuhkan mulai cemas,1
di keluarga ayah semua pinter2 like pasti ekspektasi ke gue jg tinggi😢 bikin cemas bgt mikir ini huhu,1
"Lengkap sudah. Kecewa  berpadu hati yang patah. Menghasilkan sekepal rasa gelisah. Entahlah, semoga semua ini berujung indah",1
"ketika bipolar lu kambuh selamat datang sesak nafas,tremor,cemas,ketakutan,selfharm dll",1
"Kok belakangan ini perasaan lg gaenak mulu ya, kaya mellow, ga tenang, gelisah",1
Kl udh kepikiran terus ga tuntas tuh rasanya gelisah banget emg,1
Lg cemas..lg badmood..tp smangat liat law school..,1
"Ya gimana nanti :’), cemas aing semoga bisa kontrol emosi",1
"gelisah banget mau milih antara boring or chilling , TOLONGGG😭😭",1
ya allah kenapa ya udh semingguan kek gelisah gitu gangerti banget aaa,1
"orang nampak kita tenang , happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri , hanya kita yang tahu .",1
"dulu tuh kalo tau ada orang yang ga suka sama aku, pasti uda langsung cemas, sedih, cari tau kenapa sampai ada orang yang gasuka.",1
"Fearful. Sering mengalami perasaan sangat khawatir, sedih, atau gelisah.",1
"gila, kenapa gelisah ya? *main yoyo*",1
"“besok kerja” seketika mual, asam lambung naik, pusing, gabisa tidur, gelisah. harus apa yaa🥺",1
"Gelisah tak menentu!! Itulah ketika ada ujian. Tapi hadapi dan lewati. dari dulu zaman sekolah juga begitu, masa sekarang ga bisa lewati begituan. Bisalah",1
"Panik, gatau panik karena apa. Gelisah sendiri, kepikiran juga",1
Gabisa berhenti ini pala saya munculin mata yang harus ditatap saat cemas mulu,1
"benerbener tiap hari takut, gelisah...😭",1
ini gimana ya biar tenang. jadi gelisah gini setelah baca.,1
"Aneh. Gua hari ini ga nugas dan agak luang jadi bisa baca novel yang dangkrak tapi... rasanya aneh. 😟 Dari tadi gelisah ngecek google calender jaga2 kalau salah baca. Tapi masih aneh🥺 gimana ini yak, spt nya harusnya mencari kesibukan untuk menghilangkan perasaan ini.",1
ada ba benda buat aku gelisah ni,1
Entah kenapa gw setiap abis sholat Ied tuh tiba2 gelisah gajelas akhirnya gak mood silaturahmi atau apalah yg biasa orang pas lebaran ngapain :(,1
"Mentok tidur pasti jam 11 sampe set 12. Kalo lebih dari itu pasti cemas, knp y😔",1
"Pernah gak sih lo saking gugup, takut, dan cemas itu sampe lo pingin muntah gt",1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,1
"Pas udah kelar semua begini kenapa pusing banget pala gue .......Tapi sumpah gue gamau tidur, gue gelisah banget kalau disuruh tidur.",1
"Gtau harus senang apa sedih. Dn gatau perasaan ini smape kapan? Gue yg ngrasain nya aja bgung tiap hari coy.. bingung sm perasaan sndiri. Sllu ga tenang, gelisah. Tapi, pasrah aja.. ada Allah. Anak ku, bisa ya.. shaina bisa.",1
[cm] mau lulus aja banyak bgt rintangannya yaa 😩😫 capek bgt guyssss mau rest bentar tapi gabisa kayak gelisah gitu,1
"emang benerrrrr bermedsos ria harus nyari sehatnya, kalo cuma bikin gelisah doang ngapain",1
"Mulai gelisah...Yg lain udh mulai sholat isya, gw ga khusyuk²,kucing makin deket..Akhirnya batal sholat buat ngusir kucing",1
moots kalian kalo lagi anxious gitu ngapain biasanya? i used to write something tiap kali banyak pikiran atau cemas sama hal hal yg belum pasti... tp sekarang... idk what to do &lt;/3,1
Gelisah gitudeh 😰 [],1
Suka cemas tbtb,1
"Ketika lagi ngerjain sesuatu, dan tiba-tiba merasa gelisah dan was-was padahal gada apa-apaan...hadeh ada apa wahai diriku",1
Bikin cemas aja asu,1
gelisah banget :'),1
"Suka ga ngerti sama diri sendiri. Punya mental gampang bgt down, sering banget ngerasa khawatir atau cemas, susah ngontrol pikiran, mudah banget sakit hati. Kadang yang bikin diri kita sendiri menderita adalah terlalu memikirkan apa kata orang.",1
"Gw tuh suka bingung kalo udah nyelesain sesuatu abis itu tuh ngapain lagi. Kek ngerasa semuanya udah, tapi apa yang kurang ya. Bawaannya tuh gelisah mulu",1
"Jujur, dari dulu sampe sekarang, sejak 4 tahun terakhir, musuh terberatku dalam menulis adalah perasaan anxiety. Gak ada alasan yang begitu detail, cuma tiba-tiba gelisah gak jelas aja, sampe kadang kalau parah banget bisa bikin stop nulis berbulan-bulan.",1
malah cemas sendiri wkwk :((,1
"orang nampak kita tenang , happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri , hanya kita yang tahu .",1
"Banyak cemas nya, jadi banyak nangis nya.",1
"dirundung masalah ,..hati resah,..jiwa gelisah.",1
kok dri tdi ku ngrsa gelisah bgt y?,1
gelisah banget pas baru bangun tidur kaya langsung dapet pikiran pikiran jelek dan itu setiap hari banget,1
duh yaallah gelisah bgt,1
"Rasa hatii gelisah gini , setiap mau kerja mesti ngerasa was was gak tenang",1
"Meskipun aku diam tenang bagai ikan, tapi aku gelisah pula bagai ombak dalam lautan. - RUMI..#MCO3",1
"[cm] guys gmn sih rasanyaa, tiap hari kayak cemas bgt mikirin skripsi, jadwal sidang agustus bgt dan sampe skrg msh ngambang, mau revisian kayak otaknya kopong gitu aja tp tiap hari cemas bgt sampe gemeteran 😭😭",1
Resah dan gelisah..Mboh...lah..,1
orang lain gatau gua ngerasain cemas setiap hari.,1
umami mami mami gelisah hati ini,1
"dibangunin rasa gelisah ini mah judulnya,,, udh tidur larut  masih aja bangun pagi",1
"sedikit cemas, banyak takutnya",1
gue takut deh cemas nya udah berlebihan karena gue udah di fase yang takut bgt,1
"Apa sebenarnya yang membuatku gelisah, please, tell me!",1
"beberapa hari yg lalu gelisah, hari ini mens. baru sdh baca kalo gelisah itu salah satu gejala pms. jadi siapa yg kasi gelisahka ini, skripsi atau pms?",1
Duh gelisah gini ya anjeng:(,1
"Lebaran makin dekat. Ya Allah males bgt rasanya mau ketemu keluarga besar, males bgt ditanyain macemmacem, belum apaapa udah ga nyaman aja ni hati cemas bgt fak😭",1
"Tiba-tiba gelisah, gak nyampe 5 menit langsung mual parah. Memang asam lambung penyakit paling cepat ngefek kalo ada pikiran 👏🏻",1
Gelisah bertanda apa ya -_-,1
"Katanya gua kuat, gua batu wkwk gua selalu panic attack kalo malem gelisah ga jelas mana ada yang tau wkwk gua ga keluar kamar seharian karna udh cape bgt boro² ada yg peduli malah di bilang males²an padahal mereka gatau alasan gua begitu kenapa. Kayanya mentalhealt gua gapenting",1
jd harap harap cemas sy ntr dpt vers apa🙂,1
resah dan gelisah,1
"Beberapa hari ini bawaan nya gelisah mulu, kek ga tenang gitu.",1
"Sumpa gw tb"" gelisah knp ya",1
gue seharian gelisah bgt knp ya padahal ga ada apa-apa..tenang pas abis sholat doang abis tuh gelisah lagi😔,1
toxic bgt yaalah tiap malem selalu takut lupa ngerjain sesuatu 😭😭😭😭😭 kek gelisah gt anjr,1
"Hari ini energinya berat banget. Harus ke dokter, USG, lalu rontgen. Hasilnya baru ketahuan besok. Duh, cemas banget.",1
"Waktu akan terasa lambat bagi mereka yang menunggu, terlalu panjang bagi yang gelisah, dan terlalu pendek bagi yang bahagia. N #PojokMoveOn",1
Perasaan gelisah adalah the worst thing .ever.,1
tiap menjelang malem gini selalu cemas bakal ada drama apa tar malem anak bayiku ini 🥺 kalo gak ada suami pasti gila beneran dah ni 🥺,1
"Kenapa takut pd lara sementara semua rasa kita bisa cipta !..Akan selalu ada tenang , disela-sela gelisah yg menunggu reda ...",1
cemas bgt ni hati knp yh.,1
"Resah gelisah mengiringi, berharap ada yang mengerti, berharap tak ada di sini.",1
"deg2an ih jadi gelisah gini, laper jugaa😭 bismillah yaa",1
Say! Kalian ada ga yg cemas ttg kesehatan? Ada tips supaya ga terlalu over cemasnya?,1
Gak enak hati gak tenang pokoknya gelisah :( banyakin dzikir yukk,1
Agak tkut trus gelisah gitu...,1
mulai gelisah sama perjalanan hidup yang gini gini aja,1
gelisah gini eh,1
Ini gw knp gelisah bgt?!!!,1
gimana ya ngilangin rasa cemas,1
Gelisah bgtt dr td kenapa yaaa,1
gw kenapa cemas-cemas mulu ya dari kemarin...,1
Ya Allah ak cuma minta hidup aman tentram dan damai tanpa dihantui rasa cemas doang ya Allah 😩😩,1
Lama lama jantungnya kerasa mau copot kalo gelisah gini,1
"sekarang tu tiap hari bawaannya cemas terus, berasa kek lagi nunggu sidang skripsi gitu lo. paham kan ya rasanya deg degan, khawatir, takut. bedanya kalo skrg gatau yg dicemasin tu apa",1
