id,author_id,like_count,quote_count,reply_count,retweet_count,text
1384772980077518851,297794846,0,0,0,0,Kalau aku tk balik raya lagi stress sbb nnt hbs semua pakcik makcik ajak dtg rmh dorg. Sbb semua dkt selangor. Dah la gua soranggg
1384772950075658241,840072905954230276,0,0,0,0,"Tawaran S2 Luar negeri sangat menarik, tapi apa daya tetap aja butuh cuan untuk hidup disana."
1384772930530250754,1353521326682558464,0,0,0,0,SAY GOOD BYE GUE TREMOR LIATNYA
1384772922611355650,1229706346947170310,0,0,0,0,"momen idol cowok paling ganteng tp sedih diwaktu yang bersamaan adalah hari mereka masuk militer huhu.. dalam hati kayak ""i ll wait for uuuuuu"" sad"
1384772921453727744,597446567,0,0,0,0,gaakan airplane mode lg seumur hidup
1384772916139610113,40879822,6,0,9,0,weekend ini rencana mau bagi2 makanan di jalanan buat berbuka.. tp gue takut mereka udah banyak yg dibagiin buat buka dan jd ga kemakan krn nasi kan ga bs buat sampe besok. mending bagi makanan atau bagi biksuit2 gitu ya?
1384772911731384322,1279991909352497152,0,0,0,0,pantes gak ada notif paket datanya gua mati in :)
1384772909357436928,1313280886654164992,0,0,0,0,"Pernah merasa jadi manusia yang paling banyak beban dalam hidup, hingga suatu ketika disadarkan oleh seseorang yang terlihat amat kuat dan tegar namun pada kenyataannya hidupnya lebih biru lebam digerogoti oleh luka yang ia tutupi dengan tawa."
1384772894127890433,3228936452,0,0,0,0,"Turun 4kg lepas 9 hari puasa, taktau nak gembira ke sedih"
1384772865405251584,1156527817535868928,0,0,0,0,ni kantor se isi isinya bikin gue stress aja
1384772862683144195,178017816,0,0,0,0,Salam takziah kpd mangsa yg jatuh dari tingkat 3 klcc. Kita tak tahu apa yang mangsa alami moga doa yang baik2 saje. Semua org terkesan hidup zaman skarang ni.
1384772856404353025,397982943,0,0,0,0,"Hargailah hidup, seharga wkatu yang telah berlalu, yang tak bisa kita beli dengan harta apapun di dunia"
1384772833134272514,1144166969433718785,1,0,1,0,Baca dalam berita... Seorang remaja mati digigit kutu kucing...While me hari-hari kena gigit kutu kucing sampai berlubang kulit😣😣
1384772824393412612,1379401703057846272,0,0,0,0,"""cherry, mencintai itu harus rasional. dia kasih sayangnya 20% kamu udah beri dia 1000%, kamu lgsg bangkrut cher. kolaps.""..""inget ya cher... Kalo dia gentle, dia... ""..Tiap konsul dikasih pertanyaan. Terdengar simpel, tapi tidak bisa dijawab. Segamang itu hidup ini berjalan..."
1384772821113475074,1384054321340305410,0,0,0,0,bye gue tenggelam di rawa rawa
1384772820798898178,1249649996300824577,1,0,0,0,"Panda lg soft hour gara2 Thanat. Jadi overthinking semoga cb bang Yeye sukses. Aku ingin semua orang kalau bisa dukung dia, bantu suksesin cb nya, kasih dia cinta...Aku ga akan tega kalau liat bang yeye sampai sedih (lagi). Please jgn bikin aku mewek lagi 😭"
1384772805669974017,575076381,0,0,0,0,"Jangan bosan menghadapiku, maafkan aku jika sering membuatmu sedih kesal marah dan jangan pernah menyesal untuk mencintaiku"
1384772803518291972,1142423599946461185,0,0,1,0,masa aku mimpi lagi mandi terus hujan meteor... terus gak dibolehin kemana mana akhirnya aku stress sendiri di kamar mandi... 🥲
1384772789551308800,1362419717013598209,0,0,0,0,"🤭 sebelum DM harap baca sematan dan Bio , sudah jelas WAJIB DP ,tidak terima NEGO dan tidak Terima COD 🙏🏻, mau kamu habis kena tipu soal Dp Tolong,jgn sangkut pautin sama angel"" yg lain. Kalo mau hayuk Dp kalo takut ya gak USAH 😂"
1384772787940691969,1254163517722071040,0,0,0,0,Masih kuat ga yaaa😪
1384772787936534529,1297851283051704321,0,0,0,0,Kalau kat poli tahulak diam kau takut kena bulat banyak bunyi lak kau dlm ws ye..
1384772780365729792,370595860,0,0,0,0,Karena tersedia angan-angan muda mati kadang-kadang timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa od
1384772774506340353,1349642887063998468,0,0,0,0,"Raya nak dekat ni , mula lah muka macam mayat hidup la apa la hmmm penat la"
1384772773994586113,182713396,0,0,1,0,Hamdallah kelar ujian ku tapi gatau ya tadi 20 soal ngerjainnya ngasal karna dah panik zoom ku keluar masuk trs menandakan sinyal tidak sedang baik. Akhirnya aku ekspres ngerjain soal biar cepet submit karna takut ga ada sinyal :((
1384772763278188544,222742582,0,0,0,0,"Susah sih ya org jaman sekarang klo udh kesambet ama duit lgsg beda, pdhl baru duit yg duniawi sifatnya ga lu bawa mati, bisa diambil kapan aja. Bisa2 nya perlakuin org beda krn harta"
1384772758316322819,105457275,0,0,0,0,Gak ada fitur skip tapi LO bisa tap aja :) gak suka? Yaudah blokir aja. Gak perlu capek capek komentarin hidup gue :) gue hobi spam? Terserah gue itu emang kemauan gue buat pamer :) bodoamat yaa bodo serah
1384772756873519107,1342853815578423296,0,0,0,0,"bingung ikut sharing dimana, takut tipu2:("
1384772745146167298,816880249,0,0,0,0,"Disaranin sama teman2 bahkan teman2 adek sendiri katanya lebih bagus gue ga makeup-an. Karna lebih bagus natural aja. Lah padahal gua makeupan supaya tambah cantik yaa, ini malah?! Berarti selama ini gue belom tau cara makeupan yg bener buat muka gue😩😩👍"
1384772704658628611,236736774,0,0,0,0,ini yg pd open sharing apa gamau bsk aja dropnya🥺 takut ga dpt slot tp mau nunggu harga fullset dl😭
1384772703198990337,237182089,0,0,0,0,"Ngebap org ini seru2 nyelekit. Awalnya muter2 ngeles, tiba2 berubah ngaku lgsg cerita sedih. Kek reality show"
1384772690196656128,1198069258237825025,1,0,0,0,gini amat hidup diakhir zaman
1384772687394852864,272918454,0,0,2,0,Jatuh ke bunuh diri?
1384772678494539777,1470115592,0,0,0,0,ada kes bunuh diri kat klcc 😰
1384772675592081408,1345669201172709376,0,0,1,0,"uts 3 matkul sekaligus, 1 excel 1 word 1 bikin analisa. untung gua ga mati mendadak"
1384772670370193416,1165598123625865216,0,0,0,0,Bisa ujian periode ini tapi jiwa malas ku meronta2..Next aja lah
1384772668776325124,1161820011603718144,0,0,0,0,"🤭 sebelum DM harap baca sematan dan Bio , sudah jelas WAJIB DP ,tidak terima NEGO dan tidak Terima COD 🙏🏻, mau kamu habis kena tipu soal Dp Tolong,jgn sangkut pautin sama angel"" yg lain. Kalo mau hayuk Dp kalo takut ya gak USAH 😂"
1384772635393884161,1353236180628885504,0,0,0,0,gue gaberani buka fb takut😭
1384772635339280385,1476900360,0,0,0,0,"Jangan nilai orang dari masa lalunya karena kita semua sudah tidak hidup di sana. Semua orang bisa berubah, biarkan mereka membuktikannya."
1384772630402670596,1230354960912486400,0,0,1,0,Matahari nya terlalu cerah buat hidup gua yang suram dan nolep
1384772618444697601,1701400164,0,0,0,0,"“Tanpa arah dan tujuan, tidak ada.gunanya seorang ninja hidup di dunia.ini” (Guy Maito)"
1384772605337497607,127862404,0,0,0,0,Mati lampu wae ih seminggu udah 3x
1384772589004890118,947241716,0,0,0,0,"Motivasi dalam diri tinggi, tapi ya gimana lagi rasa malas dalam diriko lebih tinggi😹"
1384772585947238409,1263733234166140928,0,0,0,0,Ya Allah stress nya math ni hahshsha
1384772581220184069,99944009,0,0,0,0,Timeline-ku kenapa sih.. Gara2 gak tayang. Dari kmren pada bikin cerita sendiri endingnya vincenzo. Ada yg mati lah.. Ada yg pengen bed scene lah. Ada yg pengen ketembak peluru. Astaghfirullah tobat wkkk
1384772580708474881,438163542,0,0,1,0,"METOPEN BIKIN STRESS AJA YAAMPUN, APALAGI SKRIPSI 😔"
1384772579819278340,1380478561845354496,0,0,1,0,"Abis nonton kisahnya onyo yang barusan diupload, yaampun gila aja sedih banget nangis :("
1384772564895997955,1327850772558581760,0,0,0,0,Dah habis ke vlive bye i tertinggal tak tengok 😭
1384772556037660675,1079753198,0,0,0,0,Ya Allah takut na ku ngaco ruang personal org. hahaha tapi nya ngkah no d debah borang bah. so xslh nak 😂. gkpun nya HR
1384772549339279363,548181064,0,0,0,0,Mau bilang haus.Tapi takut pahala nya berkurang 😌
1384772541613441029,1303488969145856001,0,0,0,0,bye gw mau bobo
1384772533895852037,227353501,0,0,0,0,Ipad ni dah macam hidup segan mati tak mahu. Eh tapi jangan mati lagi. Aku perlukan screen besar untuk tengok netflix hahaha
1384772524681023489,1280390836748824576,0,0,0,0,Hidup udah sulit gausah mempersulit diri
1384772520398626817,1222469502660513795,0,0,0,0,menghela napas berkali-kali . emang bulan-bulan berat banget . sedih tapi gengsi bgt keluarinnya
1384772514912489478,1384493672264130560,0,0,1,0,"bando ku ilang, sedih :("
1384772506083422218,1643342155,0,0,0,0,Hidup terlalu singkat hanya untuk penyesalan. Cintai mereka yang memperlakukanmu dengan baik. Lupakan mereka yang tidak.
1384772500312117250,1368355802629640196,0,0,0,0,Hidup akan selalu memberikan cobaan untuk mereka yang memiliki hati tangguh
1384772484885475330,1284061445148209154,0,1,2,0,🐧 cara ngatasin takut buat mutualan gitu gimana ya? Ini udah yg keberapa kali aku new ekoun gegara tiap kali udah mutualan langsung takut buat interaksi😔 TIA!
1384772473867018240,1678545271,0,0,0,0,Nyawa lebih penting drpd harta.. Walau keduanya akan mati dan hilang.
1384772466631790593,1632173438,0,0,0,0,"semua makhluk hidup sempurna,yg lebih sempurna adalah ALLAH S.W.T"
1384772442648813571,2375539550,0,0,0,0,dengan membantu orang lain dengan sepenuh hati akan meningkatkan kebugaran tubuh dan meningkatkan angka harapan hidup..#MukenaTerbaru
1384772439754772490,913826212086198272,0,0,0,0,Karena tersedia angan-angan muda mati kadang waktu timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa oh
1384772432020475906,1461622232,0,0,0,0,"Hidup bersama ayah, ibu, dan 1 adik laki-laki, Kim Jongjin (.1987)"
1384772423573139458,2778600462,0,0,0,0,Karena tersedia angan-angan muda mati terkadang timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa nz
1384772384020783105,1682665879,0,0,0,0,Hanya saja mungkin mereka malas dan kurang menyadari bahwa ukuran celana yang pas adalah hal yang penting. #TipsMemilihCelana #penampilanmu
1384772379121913858,1343162223133224961,0,0,0,0,ternyata begini rasanya laptop mati padahal datanya belum kesave
1384772355155628035,1361490861716959235,0,0,0,0,Sedih tp ya wkwkwk
1384772351087104004,105457275,0,0,0,0,"Serius bercandaannya makin hari makin gak lucu. Terserah gue dong jajan ""KERTAS"" gak minta duit lo juga. Terserah gue dong gak punya duit, lo bukan nyokap gue. Gue unboxing atau apapun itu terserah gue anjir lo gaada hak buat urus hidup gue. Gue mau halu juga terserah gue"
1384772342237200386,903192168931741698,0,0,0,0,Karena tersedia angan-angan muda mati kadangkala timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa nx
1384772335660527617,1615356277,0,0,0,0,"""Hidup itu memang untuk menghadapi tantangan"" Kagami - Kuroko no Basuke"
1384772331768188929,2857763125,0,0,0,0,masih dikereta dan hp lowbat mau mati
1384772303687274498,1101003273069195265,0,0,0,0,huh sedih nya send tiktoks to all my friends tapi dorang tak tengok pun 😡😡 dah la single
1384772299920875523,1276165414335197192,0,0,0,0,Oke gue sitirahat dulu dah maleman baru daiping cihuy bye guis
1384772290798227457,1259167690251370498,0,0,0,0,"jam 8 nanti ada MUN first time, takut bgt :("
1384772289103753218,720225801333911553,0,0,0,0,Orang kalo gak punya kaca ya gitu. Ngomentarin hidup orang sesuka hatinya. Mending hidup dia sendiri udah bener
1384772286226472960,957880736857509888,0,0,0,0,"Nonton Beyond Evil, bukannya ngefans sama Lee Dongsik kayak ngefans sama Ko Moochi, malah takut. Serem banget ni orang fak. 😭"
1384772265531768833,1094614403394064384,0,0,0,0,Kebangun gegara panik denger suara helikopter keras bgt takut kalo helinya jatohhh
1384772259366150144,419197624,0,0,0,0,Sbb taktau dan malas masak harini jadi makan sajalah apa ada nanti ya malam nanti lapo masak megi
1384772254341341189,1607691493,0,0,0,0,"""Mengapa? .. Aku sangat sedih dan kesepian. Namun air mata tidak mau jatuh."" Lucy"
1384772245260697601,1347087382210772993,0,0,2,0,takut bgt ppdb
1384772243499077634,939546244602572800,0,0,0,0,Karena ada angan-angan muda mati kadang kala timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa og
1384772236209389568,1370363659923296260,0,0,0,0,"Jalanilah kehidupan didunia ini tanpa membiarkan dunia hidup didalam dirimu, karena ketika perahu berada diatas air, ia mampu berlayar dengan sempurna, tetapi ketika air masuk kedalamnya maka perahu itu tenggelam."
1384772228508573696,1138834090684084225,0,0,1,0,"kok bisa yaa gua mikir jk knapa2 aja rasanya sakit aja gtu, gua ga mau dia knapa2, gua mau dia sehat2 aja disana, hidup bahagia dan tetep berkarya kayak apa yg dia mau, gua juga skarang skip konten2 tiktok yg udh lewat batas, apalagi smpe ngurusin hidup jk, ga bgt aja gtu"
1384772225002209281,1279999077367730176,0,0,0,0,Selamat Hari Kartini buat semua perempuan hebat di Indonesia✨ kecuali pelakor bye!
1384772222535962627,278341574,0,0,0,0,"Peraihan terpenting dalam hidup adalah menjadi sesuatu, bukan menemukan sesuatu."
1384772212985528325,1317750349898289152,0,0,8,0,emang kalo mukanya pucet tuh mau mati?
1384772210791833606,1532545016,0,0,0,0,"Jangan takut akan perubahan. Kita.mungkin kehilangan sesuatu yang.baik, namun kita akan peroleh.sesuatu yang lebih baik lagi.."
1384772201241464835,497952611,0,0,0,0,bener bener 2x hari ini mati listrik. ada apa sih cijengk0l city?????
1384772185936605184,1305387955209478145,0,0,0,0,ngga bisa fokus ke hyunsuk gra2 jeongwoo bye 🚶🏻‍♂
1384772179494019073,728363846,0,0,0,0,"Hidup itu seperti drama, dan kamu bisa memilih untuk menjadi penontonnya atau pemainnya"
1384772178764206080,1541227920,0,0,0,0,Bebaskanlah jiwamu untuk hidup dengan sepenuhnya
1384772171038298114,1554988646,0,0,0,0,sedih dan khawatir kalo bias.harus ikut wamil
1384772170463604739,620546912,0,0,0,0,"Hidup terlalu singkat tuk biarkan seseorang buatmu bersedih, ketika ada yg lain yg bisa buatmu bahagia jk kamu mau membuka hatimu~"
1384772156324675589,1384055401855930371,0,0,0,0,"I don't even understand this..Kenapa jadi 'bintang' di tengah 2 manusia begitu anehnya? .Kenapa gw gak Terima aja tanggapan orang2 atas apa yang gw lakukan? .Kenyataannya hidup ini milik gw.Otak ini, badan ini gw yang punya.Atau gw marah? .Atau gw kesepian?"
1384772150238715914,38626901,0,0,0,0,Kok gw jadi ngeri sendiri kalo niat gw yg satu ini dikaitkan terus sama org itu. Asliii ngeri dan takut 😣😣😣
1384772130068303872,1368093798694223873,0,0,3,0,Kok jadi takut ya😭
1384772129653084162,43705531,0,0,2,0,"Seandainya gue bisa menunjukan suasana parkiran basement di cerita MSL. Tempatnya beneran ada di sebuah mall. Mau gue foto, tapi gue takut ........ karna gelapnya astaghfirullah, takut ada yang photo bomb-in."
1384772110631927820,598015740,0,0,0,0,"Hidup terasa manis bagi yang berpikir demikian, pahit bagi yang berpikir sebaliknya."
1384772092969635840,1007633023913771008,1,0,0,0,"Nyatanya cinta melulu juga bikin hidup monoton, let's be free"
1384772088318160905,90627860,0,0,0,0,Tentang hidup sama takdir. Uh.
1384772086405627906,1326509888327933960,0,0,0,0,sebenernya bulan puasa tanpa bukber di bojunct itu hampa
1384772077341741060,1245238594010091520,0,0,17,0,"dk! kalian kalo beli album seald, kalo uda unboxing trus albumnya diapain? pengen beli album seald tapi takut nyesel😔"
1384772075684917250,841312225151270912,0,0,1,0,"Knp y orang yg udah cukup dewasa dalam berpikir masih comparing each other life dengan dalih bersyukur, ""bersyukur kamu cuma disuruh beajar doang, banyak orang di luaran sana yg harus bla bla untuk menyambung hidup"" ... cont'd"
1384772075642974209,1259825828,0,0,0,0,Hidup tanpa tujuan dan impian sama saja dengan siksaan - Haku
1384772068495945733,1139403205157089288,0,0,0,0,Bund hidup berjalan seperti BIASALAH...
1384772053635538944,1336693588109869062,0,0,0,0,YA ALLAH GA KUAT
1384772053052518401,595475485,0,0,0,0,malas ambil kisah
1384772045448175616,418633448,0,0,0,0,"JARANG JARANG GUE BLOCK ORANG. But if you keep pushing me. Bye 🙄..Jangan push saya,.Jangan annoying kan saya. ..Memang aku bluetick mu."
1384772045091741698,547735607,0,0,0,0,"Hey cantik?ga usah sedih ya,inget kamu wanita hebat wanita kuat,harus selalu bersyukur,kamu jadi tulang punggung keluarga sekarang karna Allah udah yakin sama kamu kalau kamu wanita hebat dan bertanggung jawab semangat✨"
1384772043397230592,1155953792,0,0,0,0,"kata gofar, kalo untuk bangun pagi dan berangkat ngantor aja udah ga ada semangatnya berarti itu sudah termasuk toxic"
1384772030336159746,1107246899621326848,0,0,0,0,Mari mandi😭😭😭 hadoeeee malas sekali mandi tapi YAKALI NANTI NARI BADAN GUE BAU
1384772021125455874,1298961423356137473,1,0,7,1,"yang penting ntar hyun wamil dengan tenang tanpa harus ada berita berita spm, lagian yg penting exo gw cb bye😁💗💗💗💗"
1384772018965344260,1076484490971701248,0,0,0,0,Paling benci lelaki ponteng puasa sebab nak rokok. Like whattttttt? Kau dah kenapa? Mati ke kalau nanti2 je berbuka hisap rokok? Ergh stu pi d
1384772015198924802,1313515138893320198,0,0,0,0,AKKKKKKKKKKKK HOONSUK BANJIRRTR MOMENTS 😭😭😭😭😭😭😭😭😭❣️❣️🙇🙇🔥🔥🔥😭😭😭😭😭😂😂😭😭😭😭 GW STRESS AKKKKK GEMESSSS GAKKKKKK KUATTT
1384772012933926914,1239925723671851008,0,0,0,0,"Semakin dewasanya diriku.Aku semakin sadar bahwa aku tidak butuh penantian,  masalah dan stress berlebihan....Yang ku inginkan hanya tempat kembali yang nyaman,  makanan yg sehat, dan dikelilingi orang-orang yg memberikan dampak positif.."
1384772001324101632,567303699,0,0,0,0,"Fitnah lebih kejam daripada pembunuhan .Ancene bener cok , rasane kyo wong urip nging gak onok gunae = wong mati .#loro #angelangel"
1384771992528687108,1021000910254702594,0,0,0,0,"Sebenarnya kita bukan hidup dalam kenangan lepas, tetapi cuma menghargai kenangan yang pernah hadir."
1384771982852456453,700933184,0,0,0,0,Takut tiba2 pelunasan nendo kage:)
1384771978335162370,1345329653888684033,0,0,0,0,Stress eh. Weekend tok better ku mbak saka ku jalan2 raon Kuching. Lama gilak self isolate di Smrhn tok. Silap haribulan alu join kontraktor aku molah traffic light di tengah roundabout dari INTAN sampei ke Northbank.
1384771973276856326,4831459371,0,0,0,0,"hampa rasa nak bunuh diri ka bunuh org ni, bila org kata tak dak mood tapi dia nanya juga ya kenapa kamu sejuta kali, ya ampunnnn, gue capek"
1384771969845907459,1272154326115336192,0,0,4,0,tw // suicide..ada orang bunuh diri kat klcc ke do astaghfirullahalazim
1384771954649952260,2408029044,0,0,0,0,Karena tersedia angan-angan muda mati sering kadang timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa oe
1384771943509893120,3669767055,0,0,0,0,"R.A Kartini mati-matian memperjuangkan Hak dan derajat perempuan, sedngkan kamu malah mati-matian jadi Wc umum dngan dngan alasan cinta dan uang"
1384771939143610375,1371806905727811587,0,0,1,0,ini bisa bisa gw stress cuma karna satu nomor mat
1384771931484815361,1293163341066588169,1,0,0,0,Takut lah tengok special set punya photobook tu 💔🥲
1384771928859156487,1383077961360838663,0,0,1,0,"ngga lagi lagi nonton thriller, padahal dulu suka. eeeeh skrg, takut banget anjir"
1384771917459050497,146237881,0,0,0,0,Pengen ini itu jd bingung ujung ujung jd ga pengen lg bye
1384771914095226881,1213464291434627073,0,0,0,0,Pengen upchar tapi takut dosa 😭
1384771904418975748,741927198031028224,0,0,2,0,Karena tersedia angan-angan muda mati terkadang timbullah angan-angan lain yang lebih sempurna yang boleh menjadikannya buah. #SrikandiGardaNegeri Tauladan Pelopor Bangsa oh
1384771903307485188,263662173,0,0,0,0,Bb turun drastis dr 5weeks 52kg - 9weeks 48kg....Sedih se-sedih sedihnyaaa....Hamdallah hr ini udah bisa makan dan lebih enjoy nikmatin muntah&amp;heartburn yg tak berkesudahan🤣🤣
1384771900363075588,3184767054,0,0,0,0,Dikasi tugas video tuh rasanya beban hidup bertambah 15272626181x lipat.
1384771895627710467,1202110556733198337,0,0,6,0,saran anime yang seru + kece + ga buat sedih dong
1384771894965161986,1331620633726259200,0,2,17,0,-rl AKU LAGI NAHAN NANGIS HUHUHU GIMANA INI? takut banget puasaku batal. temen temen tolongin aku😩
1384771894084206597,1384405786038657026,0,0,0,0,"Penat berlembut,tetapi malas nk berkasar...#dahpesanbukantakpesan"
1384771887402668032,1232869095437037568,0,0,1,0,"Indihome udh gangguan dari hari pertama puasa, mati nyala mulu yaampun"
1384771883162234880,1461586009,0,0,0,0,"Kalo belom mulai usaha : Kak bagaimana cara menguatkan tekad orang kalo baru mulai usaha dan supaya tidak takut ditipu serta gagal , hadeh"
1384771863943860227,1078323357513207808,1,0,0,0,Hidup kemiskinan hidup !!!!!
1384771851298107392,1006527738,0,0,0,0,Sedih cuman gaktau apa yang lagi disedihin
1384771839210123264,2222821478,0,0,0,0,"Hidup ku cukup berat, hujan badai sudah ku lalui, aku takkan terusik hanya Karena gerimis !"
1384771837737857028,1361635322048565250,0,0,0,0,"skrg banyak beriita enlistment, dan ada kabar kalo bangtan enlistment bareng.. walaupun berita sedih, tapi gw lbh rela kaya gitu.. bareng2 😫😫😫"
1384771835556818946,1177052356925513728,7,0,0,0,sedih bgt buka tiktok di fyp ada excrush ama doinya pake lagu “its my first love”😖😖 -dips!
1384771832021086210,228144268,0,0,0,0,boleh pula hang suruh orang yang dah rasa nak mati/bunuh diri ni pilih tempat elok-elok untuk suicide? bila dah rasa camtu dah takleh fikir apa dah ok. fikir nak mati time tu jugak ja 😑
1384771828040683523,421646699,0,0,0,0,"Mantap do kelas aku semia rajin tanya, aku mmg malas tanya. Berat mulut time class 😂"
1384771820700585985,1296240526157426688,0,0,0,0,emg paling bener nge galau aja main bukannya seneng malah stress
1384771819006087170,1057343504,0,0,1,0,Stress jugak ye 😂 tah nak gelak ka nak apa. Tapi stress jugak ye dekat nak raya ni 🥲
1384771807526354950,1242254369396948992,0,0,0,0,nungguin org yg ga pasti dari td pagi sampe skrg terngantuk ngantuk jd ketunda mulu mau tidur siang:'( takut tb2 dateng
1384771802790957057,1305174384106065927,0,0,0,0,"Mimpi gua tadi malam aneh banget gua samoe takut jadi RL , masak gua mimpi gua jadi Bisex trus gua pacaran sama cewe astagfirullah jangan deh jangan deh jangan 👩🏻🤛🏻"
1384771798349144070,1292323445355601922,0,0,0,0,Keputusan sendiri sedih sendiri hehe...tqfor5days
1384771779105759236,1352124355073851392,0,0,2,0,"Bye, mau menghilang dulu. Jangan kangen *pede amat*"
1384771776920522752,1307307214797824000,0,0,0,0,"stress kalo WiFi numpang tetangga,pas orangnya keluar dimatiin seharian, walaupun ga ikut bayar tapi rasanya pengen modar"
1384771774433267713,1268151860499628032,0,0,0,0,ude ges kalo ga bisa beli ga bakal mati hewhew
1384771765692289024,1287399059217555457,0,0,0,0,sedih banget😭
1384771759728062467,584665833,0,0,0,0,"Ini beneran dpt kan yaa?.Asli, takut tbtb di cancel 🥺"
1384771755697311747,1319123450720522241,0,0,0,0,CAPEK BANGET LOH.. PENGEN NANGIS TAPI TAKUT BATAL PUASANYA ☹️
1384771746553753606,52992783,0,0,1,0,"Manfaat skincare-an tiap hari apa sih? ..Nih gw kemaren 2 hari di luar rumah rs rumah duka ga ada sempat skincarean pagi/malam, lagi haid pula, gw udah khawatir bakal jerawat batu ini mah. Takut breakout krn kering. ..Nyatanya ga loh. Aman karna muka gw terhidrasi dengan baik."
1384771731663908866,1128267884453478401,1,0,1,0,demi apapun gue paling malas ngelawan oceanid -__-
1384771721614348288,1188111859762597888,0,0,0,0,"pernah tak rasa, kau nak tegur tapi takut kena cop kurang ajar so last last kau pilih untuk diam je :)"
1384771721400524805,1069233675877793793,4,0,2,0,Gw pusing anjir capek pengen mati aja lah anjh
1384771720758775809,198739744,0,0,0,0,stress ngene rasane pengen potong terus bawaanne
1384771716279246849,917264531579068416,0,0,0,0,Takut bgt apa ya kalo b wamil tuh grup makin ngeflop. Kek ga terima bgt wkwkwk kocak
1384771713427075078,391766338,1,0,0,1,"Terasa, bila datangnya seorang lelaki mengatakan mau kah hidup susah bersamanya, kau hebat kalau hidup susah senang bersama. ..Tapi adakah kau menghormatinya? yg cuba ubah hidup yg dulu susah ke senang seorang diri. Now kau ajak dia hidup susah. Carilah perempuan lain yg boleh."
