id,author_id,like_count,quote_count,reply_count,retweet_count,text
1389903587325579268,1108740138,0,0,0,0,"""Eh gw abis bukber sm doi""-tmn gw...Sebentar deh, bukannya kalo gak puasa juga kalian emg makan bersama kan? Kenapa gapernah bilang.""Eh gw abis makber sm doi"".😬"
1389903583139667969,1264219343383977985,0,0,0,0,Kenapa vibesnya kek cewe mafo aoakndrhtbgahs
1389903582913175556,1108350117218668545,0,0,0,0,kenapa gelisah begini dah🥺 campur aduk bgt perasaan
1389903581722025985,495900729,0,0,0,0,"""Segala sesuatu pasti akan muncul dan lenyap bgtu seterusnya, yang pasti kekal hanya Yang Absolut. kalo sadar akan hal itu tdk akan ada org yg stres ato sakit hati."".- Om Ongky Natsir 2021"
1389903581143179264,1301898887515443201,0,0,1,0,Ku mau tarawih dulu.... .Kalian kalau lgi g ada halangan jangan lupa sholat yaaaa.Bye bye
1389903580283301888,3478625113,1,0,0,0,"Baru ngeh, kenapa Jisung jadi Lambeosaurus😭 berasa kang ghibah kan yaaa"
1389903574289686531,1085617565148139520,0,1,0,1,"Sahabat sendiri nusuk dari belakang aja gapernah benci, kalo saya benci anda berarti anda parah sekali. Astagfirullah wkwkwk"
1389903571555127301,413051648,0,0,0,0,Orang yang tidak bisa melindungi diri sendiri tidak akan bisa melindungi orang lain.
1389903568061206537,59048988,0,0,3,0,Akun vinny kenapa ya?
1389903565905408005,1340525218486312960,0,0,1,0,"Hm gaya hidup gue tipe yang minimalis, dari awal tahun mau ganti hp aja mikir terus, udah butuh belum ya.."
1389903565901139971,882281300,0,0,0,0,"pdhl tinggal pahamin dan terima fakta, terus selesein masalahnya, gaperlu sok tau dan sok bener terus marah2 pake urat. why people here do not know how to chill"
1389903565183926283,1002852518722859008,0,0,0,0,"Kenapa kebab piscok ngga pernah avail, padahal di menu adaaa :((("
1389903562034061312,932754679,0,0,0,0,"kenapa dia gemes, yatuhan"
1389903561484431365,1550938891,1,0,0,0,kenapa pada tolol tolol
1389903560364617730,3081890208,0,0,0,0,Selamat berbuka🥰
1389903559341260805,886171794943524864,0,0,1,0,The worst case kalo hujan tuh kalo plus angin plus petir plus mati lampu
1389903558712123394,905579803,0,0,0,0,"Hidup telah mengajarkan kita bahwa cinta tidak berisi ""saling memandang"", tapi cinta berisi ""bersama-sama melihat satu arah yang sama"
1389903558498299909,1048418868,0,0,0,0,kenapa dalam dunia ni aku je nak ikut kepala memasing kenapa aku?
1389903558208892929,949239360,0,0,0,0,"Kim Jiwon ingin menjadi seorang aktris seperti Natalie Portman yang sangat serbaguna dengan perannya, sangat percaya diri dan memiliki banyak karisma"
1389903557499842563,832463173894549505,0,0,0,0,tolonglah boh nambah stres gik
1389903556623278086,1179050664241971201,0,0,0,0,"mamah pernah bilang kalo ngelakuin sesuatu ga ikhlas, mending gausah dikerjain, tapi giliran akuu ga kerjain tuhh kenapa diomelin😔"
1389898539522682888,1246261457194373120,0,0,0,0,"Gw gasuka cemas anjir, gasuka wehhh😭"
1389898248861609984,1278685704273358850,0,0,0,0,adik aku da lama gaketemu orang. terus sekalinya mau ketemu orang baru malah takut dan gelisah bgt.......
1389897856505421824,869931802516795393,0,0,0,0,Sampai kapan dana error gini😩 jadi gelisah belum ngirim saldo pemenang 🤧
1389897501730250753,1250405527730831361,0,0,1,0,Tak seharusnya aku cemas perihal takdir.Sebab selembar daun pun Allah sudah atur akan jatuh kapan dan di mana.
1389897475247415296,244418821,0,0,1,0,"Papa secara tidak langsung banyak mengajarkan soal kehidupan, seperti kejadian tadi sore beliau kehilangan dompet ketika bepergian dan beliau sedikit gelisah. Pas kutanya soal isinya apa aja dan jawabannya cukup mengejutkan."
1389896496980500485,886732993,0,0,0,0,"Hati nurani adalah bisikan Tuhan pada kita. Jika kita berbuat sesuatu, hati nurani kita gelisah, tandanya kita melakukan perbuatan tak baik."""
1389895881156030469,1387856655107256321,1,0,0,0,"Hadapin dunia tidak usah terlalu cemas akan hari esok semua ada takarannya, Tuhan itu adil &amp; Tuhan tau apa yang kau butuhkan"
1389895318427234307,1373913937297563650,0,0,0,0,"Setidak nya aku pernah menjadi .Yang paling cemas,sebelum menjadi.Yang paling ikhlas."
1389893067398733825,1325227520719953920,0,0,0,0,"Makan ga tenang,tidur pun gelisah,hidup dalam was was, biasa nya ya cuman tulus jalani nya, ikhlas,hapi juga gua jalaninya,nah biasanya orang kek gini ga bisa di apa apain 😂"
1389891885171240963,1005627276,0,0,0,0,"Berkompromi dengan isi hati . Gelisah , gundah , senang , sedih . Kyk naik gondola tapi ga tau kapan turun dr wahana ."
1389891382001553408,1370110637242654721,0,0,0,0,"Cemas, Bahagia dan Kamu. .Terimakasih Tuhan."
1389890781410783232,1037322911193817089,0,0,0,0,"cemas, dk pernah belanje online selain di shopee :("
1389890304300310530,1473666895,0,0,0,0,Berhentilah mencemasan sesuatu secara berlebihan. Cemas adalah buah dari pemikiran. Berpikir positif akan membuat hidup jadi lebih tenang.
1389889376050552836,1314943446868660226,0,0,0,0,Hujan ya.. biarin aja. Supaya ga gelisah pengen keluar terus😊
1389888345229066241,1137610370112077825,0,0,0,0,Allah tau kok. Ngapain cemas? Bakal dijagain dgn tenang. Masak iya ga percaya sama Allah?
1389886417686319106,1234300629641641985,0,0,0,0,Gelisah sekujur badan; mood acak-acakan; nggak tau arah; cepatlah usai.
1389885680474460160,407597799,0,0,0,0,gelisah bawaanya.
1389885668596191233,302025256,0,0,1,0,"Tadi lalu tepi Tanah Perkuburan Selayang Baru. Ada jenazah Covid-19. 4 orang frontliners sedang uruskan jenazah, lengkap berPPE. Hujan sangat lebat. Jalan tu sempit, so bertembung dengan 3 kereta. Nampak muka diorang macam gelisah dan kelam kabut. Saya reverse, bagi laluan."
1389885322729689092,1133358465387094016,1,0,1,0,"Hari demi hari, harapan itu kian bertumbuh, semakin aku merasa dekat, semakin banyak yg kuharapkan darimu, dan kadang2 aku menjadi  cemas karena hal tersebut. Sampai2 aku menjaid khawatir, khawatir kalau hal itu membuat harapan ku menganggu. Terutama menganggu km."
1389883284482498564,1281011023684616193,0,0,0,0,Hari ini kenapa ya? Kok banyak poto yang membuat hati resah dan gelisah di tengah puasa🙂
1389882732008808449,815663041400291328,0,0,0,0,"knp ya kalo ada byk org ngobrol dpn rmh, motor byk yg lewat jg, perasaan lgsg gelisah takut gt"
1389882525237923846,749412884,0,0,0,0,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389879519138381828,292708667,0,0,1,0,Harap harap cemas si sebenernya dapet THR apa engga..WKWKWKWKW
1389879204003471368,99044285,2,0,0,0,satu persatu keluarga (perempuannya) yg hampir seumuran mama meninggal. dan rata-rata dibawah mama. mulai cemas .....semoga selalu sehat ya ma 🥺🙏🏼
1389878914013560833,587844674,0,0,0,0,"Sdh sehatkah keuangan anda? Jk: Gelisah dg apa yg dipakai orang, Cash Flow = 0/-, Saving&lt;10%. 3 dr sekian rasio pertnda keuangan blm sehat."
1389878547502702596,545957760,0,0,1,0,"""Jangan bilang ga bisa kalo belom coba. Usaha sm doa lebih kenceng lagi..itu baru namanya berjuang! Jangan cemas sama yang belum terjadi percaya aja sama diri sendiri. Bapak bilang gini karena bapak cuma pengen kamu lulus tahun ini""..Meleyot pen nangis dibilang kek gini tadi 😖👍🏻"
1389877702711123969,1554474458,0,0,0,0,"Kalo cowoknya sakit, sebenarnya cewek itu juga ngerasa sakit secara ga langsung. Perasaan nya pasti gak tenang dan gelisah. :')"
1389877061263585282,752075636,0,0,0,0,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389874953017778177,72517901,0,0,0,0,enaknya tidur tanpa cemas bakal dichat
1389874465719390208,2261410688,0,0,0,0,"Padahal keadaan dan keinginan yang tidak bisa bertemu, lantas kenapa hati menjadi gelisah?"
1389873380447358978,370625613,0,0,0,0,Begitu cemas
1389870291988344834,1153534568785276931,0,0,0,0,Ya allah gelisah. Kurang kah aku mendekat kepadamu? Terlalu jauhkah aku berpaling darimu?
1389869361012215810,324739181,0,0,0,0,Cemas bgt
1389869354020335616,1658822251,0,0,0,0,gelisah oh gelisah.
1389867948739727361,1305897287554482178,0,0,0,0,Kyknya aku akan meninggalkan whatsapp alias gamau sering2 buka krn gatau kek cemas ae tiap buka
1389864827363872778,3263093300,0,0,0,0,duh gelisah bgt hati nungguin paket dateng
1389863972908634120,1116345681252245505,0,0,0,0,"Hari-hari penuh gelisah, dengan pemasukan yang belum tau arah..Semoga selalu dapat apa yg kita butuhkan dan diberi kelibihan untuk sebuah keinginan...5 - 5 - 21"
1389863184706637824,1288752191243599872,0,0,0,0,Karena mendapat keadaan tenang itu lebih baik daripada mendapat pujian tapi gelisah
1389862463609335815,1338817322,0,0,0,0,bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI
1389858686219165696,1298091089790812160,0,0,2,0,moots kalian ada hiperhidrosis (keringat berlebihan) ga?? ..aku ada di tangan sm di kaki basah mulu apalg klo lgi cemas beuh banjir ini tanganku:(
1389858524306411529,1307524063707893760,0,0,0,0,"Gue udah ga mikirin paket gue nyangkut di mana padahal tidur tadi gelisah banget mikirin paket gue nyangkut di mana, pas bangun buka twt hilang sudah aduh Hoseok bener-bener sumpah ya gue masih deg²an Astaga 😭"
1389857911803760640,1273598260310011904,0,0,0,0,3G..gundah gelana gelisah
1389857722670018561,151827575,0,0,0,0,tiap menjelang malem gini selalu cemas bakal ada drama apa tar malem anak bayiku ini 🥺 kalo gak ada suami pasti gila beneran dah ni 🥺
1389854069775237126,1085162314616135681,0,0,0,0,idk la mata harini why depan mata pon tak nampak lepastu cemas apoooooo 🥲
1389853661589688322,979654195430113280,0,0,0,0,"Yang main crypto baru, naik dikit udah cuap2 sana sini, merah dikit gelisah...Gue yang hold BTC dari 2012 apa kabar."
1389848065146642439,1345054115794063360,0,0,1,0,yeah pak at this point it's nothing to me tidur bangun rasanya sama aja cemas takut menghantui pien
1389847417852284935,1360526543114575873,0,0,0,0,"Aku terfikir aku depres ni pun pasal kuasa tuhan, ye la aku irl mesti akan dpt ap yg aku nk n if tk dpt aku akn usaha smpi dpt. Bila aku break dgn ex aku dlu + semua dh ad masa tu aku terasa sgt dgn tuhan. Aku tk tahu dia nk tnjk apa, aku jd takut nk becinta.."
1389846042359648262,528194124,0,0,0,0,Gelisah bgt kira2 mau ada apa ya
1389845088759533568,1383819690,0,0,0,0,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389844928298053635,449712860,0,0,0,0,Ngerasa cemas tanpa sebab
1389843580571717635,3101846845,0,0,0,0,"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ..."
1389843393887424515,709943384429895680,0,0,0,0,Rasa gelisah pulak xde video lagi harini....
1389843346110042117,531960871,0,0,0,0,Sejak kebelakangan ni asyik rasa resah dan gelisah je. Haihh
1389843245849399303,1152437175587241985,2,0,1,0,"-rek ndk kene onk sing trauma kerjo ndk pabrik a?.Aku ben melbu pabrik mesti resign, soale mesti keweden, gelisah, mboh lapo ko mesti ngene bingung aku kdu yopo🥺 kyk ngene grgr bien tau kerjo ng pabrik 2thn dan iku oleh pengalaman ga wenak🥺"
1389842544758968324,1471689860,0,0,0,0,"presentasi &amp; monthly report aman terkendali, saatnya menghitung mundur waktu gajian dan thr cair, ya meskipun harap-harap cemas mikirin potongan gaji dari izin, telat, dll."
1389841205232427009,1325200991319334912,0,0,0,0,sumpah guru gw penuh kejutan banget bikin cemas
1389839544355221508,826968970909528067,0,0,0,0,Panik sama cemas doang gak bakal bisa menyelesaikan apa yang udah kita mulai.
1389839500726050817,1874857698,0,0,0,0,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389837354291003394,1072932138,0,0,0,0,"Tak usah gelisah bila dibenci manusia karena masih banyak yang menyayangimu di dunia.Tapi gelisahlah bila dibenci Allah, karena tak akan ada yang menyayangimu di akhirat kelak"
1389836526519943171,1296123991094988800,0,0,0,0,Cemas nih cemas
1389835414303772672,890678792,0,0,0,0,"Yohanes 14:1..""Janganlah gelisah hatimu; percayalah kepada Allah, percayalah juga kepada-Ku."
1389833623616966658,1152437175587241985,2,0,9,0,"-rek kenapa yo pas aku panik utowo cemas, aku auto mual, pusing dan keliyengan? Iku lapo yo?"
1389830689999101952,198385937,1,0,1,0,"Ladies, yang jempolnya udah pada gelisah mau checkout-checkout belanjaan mana nih suaranya?..Coba coba cerita udah berapa yang dicheckout hari ini?🤗"
1389830249366519814,894754200,0,0,0,0,"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"
1389828779413934080,1258777932379549697,0,0,0,0,i have a light heart now. sekarang dah boleh teruskan kehidupan. 😃 dah tiada resah gelisah. thanks to my chingu very much for the encouragement. wah memang lega gila bila tidak simpan perasaan.
1389828722149130244,1154999025776513024,0,0,0,0,"Sial,hujan turun dengan deras diiringi gelisah yang melanda"
1389826486941540352,873242628,0,0,0,0,Emosional ketika PMS dilatarbelakangi oleh insekuritas yg juga meningkat akibat hormon-hormon ini. Entah kenapa jd akan merasa cemas ke banyak hal tanpa alasan kalopun ada alasannya keknya lebay aja ampe segitunya 🙃🙃🙃
1389826450702815233,1032592960729243649,0,0,0,0,"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge"
1389821817066381323,1261466900,0,0,0,0,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389820957192196097,1380562967121469441,0,0,7,0,"dia ngilang, kamu gelisah.kamu ngilang, dia alhamdulillah"
1389820136857554946,1389721434302214147,0,0,0,0,"Tidak usah terlalu cemas,.Ceritamu ditulis oleh penulis skenario terbaik"
1389818786828615681,1134693923857752064,11,1,1,1,"Jyotisha melihat graha sbg dewata atau salah satu spektrum energi Semesta. Shani (Saturnus) misalnya sering dikaitkan dgn blokade, hambatan, penundaan yg kerap membuat depresi, cemas. Namun pada saat yg sama, Shani juga menguasai sistem pembuangan, termasuk dlm tubuh."
