id,text
1389921212415975424,"Yang paling berharga bagi seorang Pria adalah hati seorang wanita yang ia cintai dan wanita itu mencintainya...Banyak gelisah karena tak sampai.Banyak peperangan karenanya.Banyak raja raja tumbang karena Cinta. Pengusaha hancur karenanya. jika ia tentram dengan kekasih, selesai!"
1389920996048572426,"orang nampak kita tenang, happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri, hanya kita yang tahu ."
1389920705874067460,Cara mengatasi beberapa macam masalah :..• Emosi melulu = Wudhu .• Sering sakit = Silahkan puasa.• Wajah gelap = Sholat tahajud .• Miskin melulu = Bersedekah .• Gelisah = Banyak doa.• Hati sempit = Baca Al-Quran.• Susah bahagia = Sholat tepat waktu
1389918280626757638,"ayang malam iko pikiran ambo gundah yng pikiran abng kemanomano , abng cemas nian, kau pai kek siapo kemano, ancur rasonyo ati ko, sakit nian, yaallah ,"
1389917333414551557,ada kalanya pen kabur dlu dari wa klo dah hectic kek gini. pusing. ngeri dan cemas ngeliat notifikasi
1389917197296816128,"cape overtingking,cape cemas berlebihan, cape pokonya cape"
1389916149102432259,buto lah prediction malam ni. cemas siak aku
1389915128007598093,"Terkadang cewek suka nyesek, kangen, cemburu, gelisah, kecewa, sedih dan apapun itu pasti cuma bisa dipendem dan berharap cowoknya peka."
1389913667152474120,Ya gitu dong seenggak'e ngabari ben gak gae wong gelisah koyo ngene wkwkkwkw
1389912675556093953,huh gelisah bgt buat hari besok jujur gue blm siap... :(
1389912278066106369,"Takut dan banyak spekulasi , cemas"
1389912209283698690,"Akhirnya co jg setelah sekian purnama berfikir keras😭😭 udh mulai deg2an dan cemas dpt pc siapa, padahal rilis aja blom huah😖"
1389911444733448194,Hati menjadi resah dan gelisah ketika kita terbiasa berandai-andai dalam menyikapi persoalan hidup.
1389910830540488707,Dijual : Rasa cemas..Sepertinya sekarang menjadi komoditas yang laku dijual.
1389910081408585730,"Gak tau kenapa.Badan ini lunglai, otak tak jernih, dan diri gelisah."
1389909564213108740,Tadi waktu masi dikantor ibu wa di grup keluarga klo ibu tiba2 anosmia dan pulang kerja ibu langsung swab antigen dan hasilnya positif. Besok sekeluarga swab pcr. Mohon doany biar hasil swab pcr sekeluarga negatif. Jujur aku cemas 😭
1389909519522795527,Semakin dekat hari Raya Idul Fitri ada rasa gelisah dan resah walaupun aq bisa menutupi dgn senyumku..Sudah hampir 8 thn hari Raya tanpa makna dan terbiasa sendiri...Hanya bersyukur kepada Allah masih dpt berpuasa Ramadhan dan Lebaran...Dah Gitu Ajah
1389908404727021568,korang pernah tak rasa bersalah sangat sangat pastu korang dah minta maaf... orang tu maaf kan tapi kau tetap rasa gelisah? please lah somebody advice aku macam mana nak hilangkan perasaan ni
1389907092513820672,"Biar Allah aja yang jawab, sekarang gausah cemas. Loss 😂"
1389905005524791298,"Kalo kalian percaya Tuhan, kenapa.harus gelisah gitu loh?"
1389904286264479746,"Dulu ga pulang 1 bulan aja gelisah rasanya, sekarang 2x lebaran di perantauan biasa aja..Sekuat itu pengaruhmu dulu mas haha"
1389904091451691010,"D-1. Nunggu pala botak Baek harap"" cemas akan dipublish atau gak.Karena dia udah berpesan: klo ternyata gak dipublish katanya gak bagus. dia gak pede krna gak pernah botak dari lahir.padahal mah klo dah sayang mo digimanain juga ya ttep ganteng aja😂 #BAEKHYUN𓃥 #BoostEXOBrandRep"
1389903617134452738,aku galau gelisah merana
1389903614089461769,Aku memalukan diri aku sendiri dengan terminum depan orang dekat marrybrown 😭
1389903612801847298,kok skrg bnyk sender yg minta au bikin nangis trs explain tags nya like literally brutal.. gue agak khawatir..
1389903605860290563,alasan kalian tetap hidup karena apa?
1389903601850404868,️️.️️.Kak Hoseok kenapa makin 🔥🔥 yaa (╥﹏╥)..️️.️️
1389903599480737792,"Kenapa ya setiap masuk gramed aku tu kebelet pup --"""
1389903596037181446,"Sedih bangat, berasa patah hati pdhal ngk tau alasannya apa 😥"
1389903589003304965,"Virtual gaada real life ga ada sadar sadar hidup bukan soal cinta, tapi cinta bisa membawa kebahagiaan juga. """
1389903587694628864,"Terimakasih untuk diri sendiri,,.Walaupun tidak dibahagiakan orang lain,, tapi saya bisa bahagiakan diri saya sendiri-"
1389903587623440386,Bila dah tolong.. jijak pala pulak.. kerja teruk sikit pon tak boleh.. puiihh.. g mati lagi bagoih laa
1389903587325579268,"""Eh gw abis bukber sm doi""-tmn gw...Sebentar deh, bukannya kalo gak puasa juga kalian emg makan bersama kan? Kenapa gapernah bilang.""Eh gw abis makber sm doi"".😬"
1389903583139667969,Kenapa vibesnya kek cewe mafo aoakndrhtbgahs
1389903582913175556,kenapa gelisah begini dah🥺 campur aduk bgt perasaan
1389903581722025985,"""Segala sesuatu pasti akan muncul dan lenyap bgtu seterusnya, yang pasti kekal hanya Yang Absolut. kalo sadar akan hal itu tdk akan ada org yg stres ato sakit hati."".- Om Ongky Natsir 2021"
1389903581143179264,Ku mau tarawih dulu.... .Kalian kalau lgi g ada halangan jangan lupa sholat yaaaa.Bye bye
1389903580283301888,"Baru ngeh, kenapa Jisung jadi Lambeosaurus😭 berasa kang ghibah kan yaaa"
1389903574289686531,"Sahabat sendiri nusuk dari belakang aja gapernah benci, kalo saya benci anda berarti anda parah sekali. Astagfirullah wkwkwk"
1389903571555127301,Orang yang tidak bisa melindungi diri sendiri tidak akan bisa melindungi orang lain.
1389903568061206537,Akun vinny kenapa ya?
1389903565905408005,"Hm gaya hidup gue tipe yang minimalis, dari awal tahun mau ganti hp aja mikir terus, udah butuh belum ya.."
1389903565901139971,"pdhl tinggal pahamin dan terima fakta, terus selesein masalahnya, gaperlu sok tau dan sok bener terus marah2 pake urat. why people here do not know how to chill"
1389903565183926283,"Kenapa kebab piscok ngga pernah avail, padahal di menu adaaa :((("
1389903562034061312,"kenapa dia gemes, yatuhan"
1389903561484431365,kenapa pada tolol tolol
1389903559341260805,The worst case kalo hujan tuh kalo plus angin plus petir plus mati lampu
1389903558712123394,"Hidup telah mengajarkan kita bahwa cinta tidak berisi ""saling memandang"", tapi cinta berisi ""bersama-sama melihat satu arah yang sama"
1389903558498299909,kenapa dalam dunia ni aku je nak ikut kepala memasing kenapa aku?
1389903558208892929,"Kim Jiwon ingin menjadi seorang aktris seperti Natalie Portman yang sangat serbaguna dengan perannya, sangat percaya diri dan memiliki banyak karisma"
1389903557499842563,tolonglah boh nambah stres gik
1389903556623278086,"mamah pernah bilang kalo ngelakuin sesuatu ga ikhlas, mending gausah dikerjain, tapi giliran akuu ga kerjain tuhh kenapa diomelin😔"
1389898539522682888,"Gw gasuka cemas anjir, gasuka wehhh😭"
1389898248861609984,adik aku da lama gaketemu orang. terus sekalinya mau ketemu orang baru malah takut dan gelisah bgt.......
1389897856505421824,Sampai kapan dana error gini😩 jadi gelisah belum ngirim saldo pemenang 🤧
1389897501730250753,Tak seharusnya aku cemas perihal takdir.Sebab selembar daun pun Allah sudah atur akan jatuh kapan dan di mana.
1389897475247415296,"Papa secara tidak langsung banyak mengajarkan soal kehidupan, seperti kejadian tadi sore beliau kehilangan dompet ketika bepergian dan beliau sedikit gelisah. Pas kutanya soal isinya apa aja dan jawabannya cukup mengejutkan."
1389896496980500485,"Hati nurani adalah bisikan Tuhan pada kita. Jika kita berbuat sesuatu, hati nurani kita gelisah, tandanya kita melakukan perbuatan tak baik."""
1389895881156030469,"Hadapin dunia tidak usah terlalu cemas akan hari esok semua ada takarannya, Tuhan itu adil &amp; Tuhan tau apa yang kau butuhkan"
1389895318427234307,"Setidak nya aku pernah menjadi .Yang paling cemas,sebelum menjadi.Yang paling ikhlas."
1389893067398733825,"Makan ga tenang,tidur pun gelisah,hidup dalam was was, biasa nya ya cuman tulus jalani nya, ikhlas,hapi juga gua jalaninya,nah biasanya orang kek gini ga bisa di apa apain 😂"
1389891885171240963,"Berkompromi dengan isi hati . Gelisah , gundah , senang , sedih . Kyk naik gondola tapi ga tau kapan turun dr wahana ."
1389891382001553408,"Cemas, Bahagia dan Kamu. .Terimakasih Tuhan."
1389890781410783232,"cemas, dk pernah belanje online selain di shopee :("
1389890304300310530,Berhentilah mencemasan sesuatu secara berlebihan. Cemas adalah buah dari pemikiran. Berpikir positif akan membuat hidup jadi lebih tenang.
1389889376050552836,Hujan ya.. biarin aja. Supaya ga gelisah pengen keluar terus😊
1389888345229066241,Allah tau kok. Ngapain cemas? Bakal dijagain dgn tenang. Masak iya ga percaya sama Allah?
1389886417686319106,Gelisah sekujur badan; mood acak-acakan; nggak tau arah; cepatlah usai.
1389885668596191233,"Tadi lalu tepi Tanah Perkuburan Selayang Baru. Ada jenazah Covid-19. 4 orang frontliners sedang uruskan jenazah, lengkap berPPE. Hujan sangat lebat. Jalan tu sempit, so bertembung dengan 3 kereta. Nampak muka diorang macam gelisah dan kelam kabut. Saya reverse, bagi laluan."
1389885322729689092,"Hari demi hari, harapan itu kian bertumbuh, semakin aku merasa dekat, semakin banyak yg kuharapkan darimu, dan kadang2 aku menjadi  cemas karena hal tersebut. Sampai2 aku menjaid khawatir, khawatir kalau hal itu membuat harapan ku menganggu. Terutama menganggu km."
1389883284482498564,Hari ini kenapa ya? Kok banyak poto yang membuat hati resah dan gelisah di tengah puasa🙂
1389882732008808449,"knp ya kalo ada byk org ngobrol dpn rmh, motor byk yg lewat jg, perasaan lgsg gelisah takut gt"
1389882525237923846,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389879519138381828,Harap harap cemas si sebenernya dapet THR apa engga..WKWKWKWKW
1389879204003471368,satu persatu keluarga (perempuannya) yg hampir seumuran mama meninggal. dan rata-rata dibawah mama. mulai cemas .....semoga selalu sehat ya ma 🥺🙏🏼
1389878914013560833,"Sdh sehatkah keuangan anda? Jk: Gelisah dg apa yg dipakai orang, Cash Flow = 0/-, Saving&lt;10%. 3 dr sekian rasio pertnda keuangan blm sehat."
1389878547502702596,"""Jangan bilang ga bisa kalo belom coba. Usaha sm doa lebih kenceng lagi..itu baru namanya berjuang! Jangan cemas sama yang belum terjadi percaya aja sama diri sendiri. Bapak bilang gini karena bapak cuma pengen kamu lulus tahun ini""..Meleyot pen nangis dibilang kek gini tadi 😖👍🏻"
1389877702711123969,"Kalo cowoknya sakit, sebenarnya cewek itu juga ngerasa sakit secara ga langsung. Perasaan nya pasti gak tenang dan gelisah. :')"
1389877061263585282,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389874953017778177,enaknya tidur tanpa cemas bakal dichat
1389874465719390208,"Padahal keadaan dan keinginan yang tidak bisa bertemu, lantas kenapa hati menjadi gelisah?"
1389870291988344834,Ya allah gelisah. Kurang kah aku mendekat kepadamu? Terlalu jauhkah aku berpaling darimu?
1389869354020335616,gelisah oh gelisah.
1389867948739727361,Kyknya aku akan meninggalkan whatsapp alias gamau sering2 buka krn gatau kek cemas ae tiap buka
1389864827363872778,duh gelisah bgt hati nungguin paket dateng
1389863972908634120,"Hari-hari penuh gelisah, dengan pemasukan yang belum tau arah..Semoga selalu dapat apa yg kita butuhkan dan diberi kelibihan untuk sebuah keinginan...5 - 5 - 21"
1389863184706637824,Karena mendapat keadaan tenang itu lebih baik daripada mendapat pujian tapi gelisah
1389862463609335815,bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI
1389858686219165696,moots kalian ada hiperhidrosis (keringat berlebihan) ga?? ..aku ada di tangan sm di kaki basah mulu apalg klo lgi cemas beuh banjir ini tanganku:(
1389858524306411529,"Gue udah ga mikirin paket gue nyangkut di mana padahal tidur tadi gelisah banget mikirin paket gue nyangkut di mana, pas bangun buka twt hilang sudah aduh Hoseok bener-bener sumpah ya gue masih deg²an Astaga 😭"
1389857911803760640,3G..gundah gelana gelisah
1389857722670018561,tiap menjelang malem gini selalu cemas bakal ada drama apa tar malem anak bayiku ini 🥺 kalo gak ada suami pasti gila beneran dah ni 🥺
1389854069775237126,idk la mata harini why depan mata pon tak nampak lepastu cemas apoooooo 🥲
1389853661589688322,"Yang main crypto baru, naik dikit udah cuap2 sana sini, merah dikit gelisah...Gue yang hold BTC dari 2012 apa kabar."
1389848065146642439,yeah pak at this point it's nothing to me tidur bangun rasanya sama aja cemas takut menghantui pien
1389847417852284935,"Aku terfikir aku depres ni pun pasal kuasa tuhan, ye la aku irl mesti akan dpt ap yg aku nk n if tk dpt aku akn usaha smpi dpt. Bila aku break dgn ex aku dlu + semua dh ad masa tu aku terasa sgt dgn tuhan. Aku tk tahu dia nk tnjk apa, aku jd takut nk becinta.."
1389846042359648262,Gelisah bgt kira2 mau ada apa ya
1389845088759533568,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389844928298053635,Ngerasa cemas tanpa sebab
1389843580571717635,"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ..."
1389843393887424515,Rasa gelisah pulak xde video lagi harini....
1389843346110042117,Sejak kebelakangan ni asyik rasa resah dan gelisah je. Haihh
1389843245849399303,"-rek ndk kene onk sing trauma kerjo ndk pabrik a?.Aku ben melbu pabrik mesti resign, soale mesti keweden, gelisah, mboh lapo ko mesti ngene bingung aku kdu yopo🥺 kyk ngene grgr bien tau kerjo ng pabrik 2thn dan iku oleh pengalaman ga wenak🥺"
1389842544758968324,"presentasi &amp; monthly report aman terkendali, saatnya menghitung mundur waktu gajian dan thr cair, ya meskipun harap-harap cemas mikirin potongan gaji dari izin, telat, dll."
1389841205232427009,sumpah guru gw penuh kejutan banget bikin cemas
1389839544355221508,Panik sama cemas doang gak bakal bisa menyelesaikan apa yang udah kita mulai.
1389839500726050817,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389837354291003394,"Tak usah gelisah bila dibenci manusia karena masih banyak yang menyayangimu di dunia.Tapi gelisahlah bila dibenci Allah, karena tak akan ada yang menyayangimu di akhirat kelak"
1389836526519943171,Cemas nih cemas
1389835414303772672,"Yohanes 14:1..""Janganlah gelisah hatimu; percayalah kepada Allah, percayalah juga kepada-Ku."
1389833623616966658,"-rek kenapa yo pas aku panik utowo cemas, aku auto mual, pusing dan keliyengan? Iku lapo yo?"
1389830689999101952,"Ladies, yang jempolnya udah pada gelisah mau checkout-checkout belanjaan mana nih suaranya?..Coba coba cerita udah berapa yang dicheckout hari ini?🤗"
1389830249366519814,"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"
1389828779413934080,i have a light heart now. sekarang dah boleh teruskan kehidupan. 😃 dah tiada resah gelisah. thanks to my chingu very much for the encouragement. wah memang lega gila bila tidak simpan perasaan.
1389828722149130244,"Sial,hujan turun dengan deras diiringi gelisah yang melanda"
1389826486941540352,Emosional ketika PMS dilatarbelakangi oleh insekuritas yg juga meningkat akibat hormon-hormon ini. Entah kenapa jd akan merasa cemas ke banyak hal tanpa alasan kalopun ada alasannya keknya lebay aja ampe segitunya 🙃🙃🙃
1389826450702815233,"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge"
1389821817066381323,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389820957192196097,"dia ngilang, kamu gelisah.kamu ngilang, dia alhamdulillah"
1389820136857554946,"Tidak usah terlalu cemas,.Ceritamu ditulis oleh penulis skenario terbaik"
1389818786828615681,"Jyotisha melihat graha sbg dewata atau salah satu spektrum energi Semesta. Shani (Saturnus) misalnya sering dikaitkan dgn blokade, hambatan, penundaan yg kerap membuat depresi, cemas. Namun pada saat yg sama, Shani juga menguasai sistem pembuangan, termasuk dlm tubuh."
1389817915067691008,"Sebagian besar anak muda yang akan super sukses di masa depan tidak menyadarinya, itu sebabnya mereka gelisah"
1389817866321502209,Sumpah gw gelisah bgt gaboong demi knp sih
1389817730996523009,Ngebayangin Elon yg mgkn lg cemas krn endorse annya di Doge malah nyedot SoV btc nya di Tesla 😅
1389817421339369477,"Sumpa gw tb"" gelisah knp ya"
1389817198374395913,-dips! Ada yang lagi ga sibuk? Ada mau dengerin aku curhat ga? Gatau kenapa cemas banget :)
1389817084910002176,"Namanya juga sayang. Ada rasa; Takut, khawatir, cemburu, gelisah, kangen. Ya wajarin aja, intinya aku sayang kamu."
1389816036925468672,"Ga kebayang sih gw kalo nyanyi bisa kek IU, nyanyi terus gw keknya..... Sedih senang gundah galau gelisah ttp nyanyi"
1389814171508879361,"I'm an early bird yang datang maksimal 15 menit sebelum waktu janjian. Ketika disuruh tungguin temen dulu gini dan akhirnya temennya lama, terus ikutan telat, haduh rasanyaa gelisah banget. 😌"
1389813520514961411,"Tak seharusnya cemas perihal takdir, sebab selembar daun pun ALLAH sudah atur akan jatuh kapan dan dimana."
1389812171442298883,Kebiasaan suka cemas gajelas
1389810242133794818,"Saya hanya butuh saya yakin terhadap suatu hal yang membuat saya cemas. Dan selain kamu, saya tidak tahu harus ke siapa lagi. Mungkin tidak ada."
1389808319578001411,Gelisah berlebih sih
1389808071656935425,Gelisah menunggu kekasih datang menjemput.Tapi tidak gelisah menunggu malaikat maut yang akan menjemput
1389808045031522304,ngobatin tryphobia gmn si...?? udh cape banget cemas mlu kebayang2 bolong2 nya T-T
1389806042914058245,ricky tewas? tidak mungkin itu.. ini pasti akal akalan ricky biar elsa ketakutan dan gelisah.. .--.ricky semakin di depan.. mampus kau elsa dihantui rasa bersalah untuk kedua kalinya.. siapa lg yg mau dia jadiin kambing hitam sekarang🙆.#ikatancinta
1389799276125966337,"Tidak usah terlalu cemas, ceritamu ditulis oleh penulis skenario terbaik"
1389798087212687362,"g galau, cemas aja"
1389796941110726658,"sering terjadi setelah post konten di ig:.1. nungguin di-like.2. cemas kalo engagement nya ""biasa aja"".3. kalo belum di-like, balik lagi ke nomer 1.dan berputar trs di situ :""((( alamak knp niat gue ke sana ya hhhh astagfirullah...."
1389795569149771780,Pls bapak ibu yg jawab jangan bikin aku nangis ya aku udah bertaruh cemas ini buat ngechat kalian 😭😭😭 aku mau lulussss
1389795149157257216,"temen kelasku hari ini sidang pendadaran😭😭 aku blom selesai ngerjain nya, rasanya jd aga takut, cemas, gelisah😭"
1389793866589646852,Ini bagian atas kagak angkat angkat telpon gw yang gelisah njir
1389793148956647427,Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..
1389792657241624579,"Waktu tidak terasa, tak sanggup tuk hari itu datang, gelisah, cemas, sedih, takut, kecewa, dan marah. Namun bagaimana pun itu tetap harus kuhadapi. Semoga diwaktu itu diberi kekuatan dan kesabaran. Aamiin 🤲"
1389791132855406594,Aku yg seneng punya free time bebas tapi juga cemas kalo jadwal ditunda karena gatau mau ngapain. takut si aneh2 itu dateng👍🏻🙏
1389790367390728195,"Halo cemas dan takut bersahabatlah, jadi teman baik intinya cukup jangan ganggu"
1389789582116327426,"Emang klu uda terngiang ngiang utang, apapun itu bentuknya ya rasanya suka bikin kepikiran, cemas terus. Diusahakan sblm mati semoga lunas segala perhutangan ini. Semoga dijauhkan dri segala bentuk hutang segera."
1389787969146429443,"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^"
1389787181942640641,"lupakan sedih, cemas dan rasa takutmu..mari lanjut menamatkan bnha s4"
1389786984747388928,"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung."
1389785676053323779,Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.
1389783227347308545,"Aku saspek orang semua cemas bila aku ada di sekeliling. Bila aku ada jer, mulalah cemas buat kerja lah, tanya soalanlah, jawab phone lah... Aku muka cam boss2 ke? Boss2 pun kaver2 depan aku, acaner?"
1389782758587715584,masih pagi tp ratenya udh 4/10. hm comment: stop cemas. so what gt lo kalo tiba2 presentasi? so what gt kalo km harus ngebut bikin poster sejam? kerjain aj
1389781936801927169,"habis baca2 pengalaman orang yang menderita gerd, ternyata yang dirasain sama kayak gue hueee.emang yang paling ditakutin tuh rasa cemas kalo gerd nya kambuh, karna kalo kambuh pikiran jadi kmn2 jadi stress :("
1389781875804147719,"Sesaat setelah menyelesaikan pekerjaanmu, kamu akan cape, tapi hatimu lega, jiwamu tenang. ..Kamu yang menunda pekerjaan, memupuk rasa malas, akan selalu cape, gelisah dan jiwamu sembraut. #motivasi #ceritaarmaini"
1389780515415216129,tapi hatinya mah tetep gelisah walau mulut ngomong
1389780326231142400,Pas pertama kali ada parian baru pirus kopid ini ngerasa cemas lagi krn takut terinfeksi. Sekarang sudah ada bbrp parian pirus jd bertanya2 ada yg rasa vanila blue g?
1389778965175291909,"Ketika hati sedang resah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu."
1389778181326995457,"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu. #PalembangHebohQuotes"
1389775952784203778,Belajar luar negeri.Duit tak pernah cemas.Setelah ditabalkan.Jodoh dengan puteri
