id,text
1389057879525654529,"memang umur segini serba gelisah, takut kalo besok tua ndak punya bekal apa-apa, jadi tua yang tidak bermanfaat. ah ini juga salah mu sendiri, kenapa anda tidak mempeng di waktu remaja"
1389057442865061891,"Lebaran makin dekat. Ya Allah males bgt rasanya mau ketemu keluarga besar, males bgt ditanyain macemmacem, belum apaapa udah ga nyaman aja ni hati cemas bgt fak😭"
1389056882254376963,Minggu Minggu tenang tp gelisah 😩
1389056747495514114,Baik atau buruk hidup seseorang kadang jd lebih jelas kalau sudah terpajang di ekspresi orang2 yang mengenalmu. Mereka bisa gelisah atau malah betah didekatmu. Mereka...yg satu server dgnmu akan senyaman sepatu kulit berlapis bulu angsa 👄
1389055287043129344,ni ujian satu kelar leganya kek udah kelar semua matkul TP BENER2 LEGA KAYAK SEMALEM AJA GW TIDUR GELISAH SKSKSKSK ya allah tolong naikkan indeks sy🥺🙏🏻🥺🙏🏻 DPT B AJA BERSYUKUR BGT tp kl bisa ab boleh🥺☹️🙏🏻
1389055154704424962,"-rl jangan gampang main belakang ya, kalian yang selingkuh mungkin gatau kita yang diselingkuhi kena mental sampe trust issue dan gelisah banget. Tolong banget, kalau bosen dan udah ga asik ngomong sama pasangan👍 buat yang jadi selingkuhan juga jangan playing victim, pas (cont)"
1389054959895736320,"setelah bbrp hari yg lalu agak cemas krna muka tiba2 kering sampe ngeletek, hari ini memutuskan buat beli moist, tapi bingung mana yg bagusss ottokeee"
1389054529048485894,"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung."
1389051143737643016,Khawatir cemas takut malu huhu paket komplit
1389050784633921538,Gelombang kegembiraan menyelimuti tubuhku membuat hatiku yg paling dalam menjadi gelisah. #Again
1389048013012623361,2 hari klo ga nnton sesuatu yg competitive bisa gelisah sendiri..Dasar aku.
1389047286425063425,TANDA HATI KOTOR 1. gelisah w/pun tiada masalah 2. bangga dgn diri sendiri 3. angkuh 4. pandang hina org lain 5. sombong dan bongkak...
1389046658223140866,"Gelisah, galau kalau seharian ga ada kabar.."
1389045570463956995,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1389045490247823362,"Jika Hati Gelisah, Pikiran Resah, Katakan pd diri: Ada ALLAH yg akan Melindungi   #Ramadhan1442H   .☝️🕋☝️. #CzHTE"
1389045426423308293,pantes gelisah ternyata belum streaming safe zone
1389044649692516354,"""Kalau melihat kazuha tersipu atau tertawa... Aku jadi gelisah sampai tak bisa konsentrasi membuat analisis"" -Heiji Hattori #DCSQuote"
1389044500647989248,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389042361322246147,"Anaknya masih caricari teori Vincenzo season 2 loh. Haha. Sampe gak bisa tidur semalam, sekalinya tidur, kayak gelisah gitu."
1389042243579772929,"Pernah egk sih klian ngerasa kyk sedih tpie egk sedih, tpie kyk gelisah tpie egk tw apa kyk bingung, mau nya bobo aj tpie egk bsa"
1389040448258252805,Gelisah mulu idup w kapan bisa tenang y
1389039833377505281,"Cemas terus setiap bulannya, apalagi sedang berada di luar rumah🥺"
1389039472075939842,bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI
1389039372834467842,cemas banget tapi gatau kenapa
1389039305130057729,"""Ada perbedaan nyata antara kecemasan dengan kegelisahan. Orang cemas karena menghadapi masalah, sedangkan orang yang gelisah karena ia ingin memecahkan masalah.” Harold Stephens, penulis dan petualang asal Amerika Serikat"""
1389038914330009603,"Sutradara &amp; penulis Vincenzo keren banget ngebadutin penonton. Alur Jang Hanseo bakal mati sebenernya gampang ditebak, udah banyak yg berteori kaya gitu bahkan dr jauh-jauh hari sebelum preview ep 19 muncul. Puncaknya pas preview ep 19, orang2 dibuat gelisah takut Hanseo +"
1389038060893921283,Tiap senin pagi bawaannya cemas mulu mau diantigen
1389038025565294593,Kok bisa senyumanmu membuat aku gelisah tak menentu🤧
1389037844899921922,Sedikit cemas banyak rindunya....
1389036715281555458,Senja menghilang .Gelap menerkam .Gelisah tak tenang.Melupakan sejarah yang kelam
1389036430836396036,Maaf..Maaf..Maaf..Seandainya kata maaf itu bisa ilangin rasa gelisah!!!
1389036373932331009,"Telah ditemukan penyakit jenis baru yang cukup berbahaya dengan gejala cemas, pusing, detak jantung tak beraturan dan gelisah.Jenis penyakit itu adalah malarindu, hasrat ingin bertemu walau hanya sebatas pesan kalbu"
1389035783076466688,Say! Bedanya demam krena cemas sama sakit apa ya?
1389035125984292866,gelisah gini eh
1389034497631424514,Rasanya gelisah anjir.
1389034478559924226,"Ptn! puasa sosial media sesudah utbk menurut kalian gimana? Aku lagi cemas banget rasanya enggan buka2 sosmed,tapi gabisa kalau of tweeter soalnya butuh informasi buat daftar um😭"
1389033666291003392,"Baru kali ini nunggu hasil lab jadi cemas, deg-degan bener bikin ngga tenang"
1389033556907741184,Terus mencoba apa salah nya buang rasa cemas mu dan mulai kembali
1389032334960205825,"Cintalah yang membuat diri betah untuk sesekali bertahan, .karena sajak pun sanggup merangkum duka gelisah kehidupan, .baiknya mengenal suara sendiri dalam mengarungi suara-suara luar sana, sewaktu-waktu mesti berjaga dan pergi, membawa langkah ke mana saja..-Umbu Landu Paranggi-"
1389031811989204993,kan rumah dpn lagi fogging tp gw tuh kek ga nyaman ato gelisah gt denger suara fogging knp sii
1389031548842745857,"Real! Aku lagi pusing sedih cemas soalnya motor ku kan rusak aku butuh uang, mau bayar les juga, terus ambil ijazah juga bayar, menurut kalian gimana?"
1389030072154083330,"Ya Rabb, jika rezekiku susah maka mudahkanlah, jika jiwaku gelisah maka tenangkanlah, jika aku ini bodoh maka pintarkanlah   #MaksimalkanIbadahRamadhan  .🏴☝️🏳️. #IDZLd"
1389029360389132289,gelisah banget :')
1389029248552239106,Cemas sampe mute wa dr seseorang
1389028948764368897,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389027240629866496,Gelisah ketika orang yang kita sayang sakit😪😪
1389024888967421955,"UBAT DENGAN AMAL :..1. Selalu sakit - Puasa.2. Wajah gelap - Solat Dhuha.3. Hati sempit - Baca Quran.4. Susah bahagia - Solat tepat masa.5. Emosi kacau - Wuduk dan istighfar.6. Gelisah - Byk doa dan exercise.7. Stress - ""Lahaula walaquwwata illa billah"""
1389024476436729858,"Banyak cemas membuat jantung berdetak kencang dan enggak karuan, takut di tagih pegawai lising karena banyak utang yg catatannya di selipin di dalam dompet yg teramat buriq tapi estetik,.ALHAMDULILLAH ITU TANDANYA KALIAN MASIH HIDUP."
1389023480406937600,"“Damai sejahtera Kutinggalkan bagimu. Damai sejahtera Ku Kuberikan kepadamu, dan apa yang Kuberikan tidak seperti yang diberikan oleh dunia kepadamu. Janganlah gelisah &amp; gentar hatimu” - Yohanes 14:27..Damai sejahtera &amp; kasih Tuhan menyertai kita pada hari ini. Blessed Monday 🥰"
1389022997512691715,"Meneduhkan di kala gelisah, dekat di kala susah, mengobati di kala sakit, dan mesra di kala bahagia. Itulah sahabat sejati."
1389022247986204673,"Gelisah mulu, padal puasa loh"
1389021942896750596,"H-9 pindah rumah, kok malah gelisah"
1389020855007547399,*Tidak menjadi tegang tetapi selalu siap.*Tidak berpikir tetapi tidak diawang-awang.*Tidak kaku tetapi fleksibel.*Bebas dari rasa cemas adanya keterbatasan..orang bijak bisa memahaminya:)
1389019043005300740,Bedaaa waktu jadi gelisah giniiiii
1389018608462753792,Alhamdulillah 2 hari ini udah bisa tidur tanpa bantuan Xanax 🙏🙏🙏🙏..beberapa hari lalu masih bergantung sama obat penenang/anti cemas buat tidur sekarang udah bisa lepas.......
1389018127917228036,"Coba bandingkan pernah tidak di era pemerintahan SBY yg 2 periode itu , ada Publik yg curiga atau gelisah dengan aroma dan paham Kiri komunisme / PKI , alasannya satu karena dia Tentara , kedua mantu Sarwo edhi ' sang penumpas PKI' , meskipun SBY dinilai publik ' peragu"""
1389017285247918081,"Kalau kita melihat banyak video terkait kerumunan di pusat belanja, jangan tanya ""Apa orang gak takut lagi ama covid ya?"" .Mungkin yg perlu kita tanya ""apa yg bikin bisa sampai begitu?"" .Buat saya yg setiap hari melihat pasien ggn cemas sampai takut keluar rumah, jwbnnya jelas"
1389012139596083203,Entah kenapa gw setiap abis sholat Ied tuh tiba2 gelisah gajelas akhirnya gak mood silaturahmi atau apalah yg biasa orang pas lebaran ngapain :(
1389011844224884737,"Iya, nang twitter mandan bct setitik.Di unfollow ya kena timbang resah gelisah"
1389011209324699650,Karnamu.Dikirim Tuhan.Untuk melengkapiku.Tuk jaga hatiku.Karnamu.Hasrat terindah.Untuk cintaku.Takkan cemas.Ku percaya kamu.Karena kau jaga.Tulus cintamu.Ternyata.Kamu yang kutunggu
1389010581655482371,"Aku tau aku bisa dan mampu, tapi rasa cemas yang membuatku takut gagal"
1389007385096712192,"Dari semalem perasaan ku ga enak, kayak takut dan cemas, hfftt"
1389006637990514690,"Tak usah gelisah bila dibenci manusia karena masih banyak yang menyayangimu di dunia.Tapi gelisahlah bila dibenci Allah, karena tak akan ada yang menyayangimu di akhirat kelak"
1389005446510383108,"Aku harus minta maaf untuk hal ini. Ah, maafkan aku. Aku membuatmu cemas karena tidak bisa bicara dengan cara yang baik #Again"
1389004430419193859,#Nowplaying Oshi ku yang dulu - Gelisah
1389000599623008260,"Setelah sabtu keluar RS, minggu masuk lagi RS bersalin, 2 setengah jam lg sc, yg ini campur aduk, deg2an, g tidur2 juga, dan gelisah."
1388999012494180354,🙈Padahal udah ditolong dua Tuhan tapi masih aja gelisah.🙀 eh ga gitu woiiiiiii
1388996437082394628,hi Moots Ada yang mau di SA in selama 3 abad? .terutama yang lagi gelisah galau merana..-tbz 98
1388995474942676994,hi Ada yang mau di SA in selama 3 abad? .terutama yang lagi gelisah galau merana..-tbz 98
1388995300191182848,"Kadang hati kita selalu rasa risau, sedih, kecewa dan gelisah tanpa sebab. Mungkin Allah nak kita berbalik kepadaNya. Nasihat buat diri."""
1388994429407555586,"Istirahat gaada salahnyakan? ..Kita berhak bersedih kita berhak bahagia di versi kita masing2, menunggu keadaan  dan berharap2 cemas akan datangnya keadaan yang lebih baik lagi✨..Semoga bisa lebih baik lagi jangan pernah nyerah jadi orang baik dan terus belajar"
1388994007225704456,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1388993519453302787,Insom + gelisah mulu tiap hari 😭
1388992334432325632,"Ya Allah, aku berlindung pada-Mu dr rasa gelisah &amp; sedih, lemah &amp; malas, pengecut &amp; kikir,dibebani hutang &amp; dikuasai manusia.(HR.Bukhari)"
1388990937162862592,Kenapa setiap mau tidur pagi gue gelisah trs🤡🤡
1388989058458681347,Gelisah banget kalo abis kebangun mo tdr lg susah😫
1388986534473265154,"Hati yang sepi dari doa dan pujian kepada Tuhan - mudah gelisah, tak sabaran, dan marah tanpa sebab."
1388985524161900544,"Pagi ini gue tbtb cemas gelisah pusing pikiran ngga ngga mual ampe udah keluar semua isi perut gemeter jantung berdebar gakaruan ah gue takut. Ampe kepikiran gimana kalo gue mati. takut gue bener bener takut :"""""
1388983872092704770,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1388980965972664321,"Please lah, orang yg gigit kuku kalau lagi mikir/gelisah. Kita sefrekuensi brayy...😭😭👍"
1388980290165506048,Sedikit cemas banyak sametan :(
1388980101044342788,"Kalo cowoknya sakit,.sebenarnya cewek itu.juga ngerasa sakit.secara ga langsung..Perasaan nya pasti gak.tenang dan gelisah. :')"
1388978978614964225,"“Hari ini adalah hari yang akan menjadi sebuah sejarah, namun hati yang penuh rasa resah dan gelisah akan selalu terbuka karena hatiku adalah rumah untuk mu.”"
1388977831355437056,Update dari BMKG yang berkali-kali bikin cemas banget
1388976119131480069,"sedikit cemas, banyak desahnya."
1388974589267517441,Terserang rasa gelisah
1388974031529865218,Saat ini gak ada yg lebih bahaya daripada pikirkan cemas
1388972195410374660,"sedikit cemas, banyak tanggal tuanya ,he"
1388969700818776064,Sungguh berada di luar kemampuan kita bila kita bersemangat dalam melakukan suatu pekerjaan yang penting dan dalam waktu yang sama kita merasa cemas dengan keberhasilannya.
1388969615359832065,tidur bener2 gelisah duh gak suka 🤢
1388969403333496835,resah gelisah parai
1388969043047108608,"•KETIKA hati gelisah, ada Allah tempat berkeluh kesah...•KETIKA hati sakit, ada Allah tempat mengadu...•KETIKA hati kecewa, ada Allah tempat menyampaikan doa...•HANYA Allah lah yg maha mendengar segala yg dipanjatkan hambanya ❤️"
1388969042816425989,"•KETIKA hati gelisah, ada Allah tempat berkeluh kesah...•KETIKA hati sakit, ada Allah tempat mengadu...•KETIKA hati kecewa, ada Allah tempat menyampaikan doa...•HANYA Allah lah yg maha mendengar segala yg dipanjatkan hambanya ❤️"
1388967496602898432,Gimana caranya biar bisa muntah tanpa harus dicolok-colok? Ni badan kayak baik2 aja tapi daritadi gelisah pasti diem2 masuk angin ini harus dimuntahin 😑😑😑
1388967373797924864,Mengapa siang hari kamu merasa resah?.Dan malam hari kamu merasa gelisah?..Itu semua karna subuhmu bermasalah
1388966249082679300,Bbrp hari ini gelisah bgt pas mau tidur. Pas udah tidur nya gak sadar apa2 kek org pingsan 😂
1388966143084224512,"udh berapa hari kalo malem kaya gelisah gtu terus pas siang nyaa pikiran kaya kosong, kenapa yaa"
1388965531236007936,gue mau baca au pondphuw tapi nanti ajadeh masih menumpuk sampe banyak biar gue kagak gelisah
1388965214188564485,"Baru kali ini gue susah tidur, gelisah gitu overthinking, tapi karena drakor :(("
1388963848338644994,"Gelisah, galau kalau seharian ga ada kabar.."
1388961934926508032,Gelisah bener ni ati sama pikiran kalo keinget skripsi
1388961286893932544,"Pantesan si mama resek semalem gangguin mulu sampek jam 12 di kamarku, gelisah gak jelas. Sahabatnya meninggal bener jam 1 lebih tadi"
1388961002654298114,Jika kamu sedang sakit... Jangan kwatir jangan cemas.Karena jika kita sedang di uji dengan cobaan melewati sakit.Maka allah lagi sayang kita. Allah sedang menghapus dosa2 kita. Tetep solawat di hati banyakin.InsyaAllah hati kita tenang pikiran juga tenang.
1388960130083942401,Perasaan ini gelisah kenapa ya? Aku menganggap managerku layaknya ibu sendiri padahal beda usia hanya setahun lebih tua. ..Atau aku tertarik dengan yang jiwa keibuan ya
1388959653372088326,"akhir” iki mimpi bikin capek &amp; gelisah, tp gangerti dan gaiso inget mimpi opo😭🤧"
1388956273580773385,"Tak perlu cemas, setiap masalah dalam hidupmu adalah cara Tuhan menunjukkan berkah dan keajaibanNya. #PojokMoveOn"
1388956193758924800,Sahur dalam kondisi cemas tingkat tinggi itu sungguh tidak asiik
1388955139587776513,"Ketika hati sedang gundah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu."
1388954372084670464,Memasuki waktu cemas secemas-cemasnya
1388954346214199296,"Pantesan gelisah bae, lupa lgi ga ada duit🤭"
1388953303371845634,"Bersama tapi hampa, berpisah tapi gelisah"
1388953240830570496,"Nemu kata yang tepat setelah seminggu lontang lanting..""Gelisah"""
1388952963310243841,"kau kasar dengan pasanganmu? ingat dio , saat kau putus kau seperti tidak ada nyawa , kau seperti lemari tanpa baju, kau seperti kulkas tanpa dingin dio, jadi cubola untuk berpikir , kau mengis tanpa henti , kau takbisa tidur bermalam malam , kau gelisah tak karuan saat ia pergi,"
1388952424170233856,"sumpah aku gabisa tidur...tidur sih, tapi kek gak tidur...gelisah banget.."
1388951166428483584,Demi Tuhan capek banget sama cemas.
1388949675013672961,"Aku gelisah, pas kamu datang ubah kegelisahan dan menjadi kegelisanku bertambah khawatir. Esok aku mencoba hidup tanpa kabar darimu lagi, lekas pergilah kamu dari rasa tak ikhlasku."
1388947091850891264,"bagai bulan kala gelita , namun hati masih gelisah"
1388945691209134084,"Oke ga bisa tidur lagi....langsung deg”an, ketakutan, gelisah....ini gue kenapa sih....ya allah makin lama makin aneh aja"
1388944455814713344,Gila ini isi kepala penuh banget sampe gelisah klo dibawa turu wkwkw
1388944270829051904,w gelisah nunggu minju update
1388944201216266240,"Ini udah beberapa hari kalo tidur bawaannya takut, gelisah, deg”an, ngerasa sendiri, nafasnya juga kadang berat banget.....kenapa ya....kaya takut sama gelisah mulu ya allah"
1388942378984042499,"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^"
1388942137148968960,"Dua manusia,  dengan ""bakat"" terpendam. ..Hanya para dewa yang bisa melihat dan merasakannya ""kekuatan"" keduanya. ..Kini khayangan harap-harap cemas, apa jadinya jika kedua pebakat itu berpadu...Setelah sekian lama, semua jalan coba ditutupi agar keduanya tak berpadu."
1388940315675922432,Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.
1388940240568479745,"susah, resah dan gelisah karena sulit lupakan mantan ya cari yang lain or baru, jamunya gitu"
1388938219761270789,Kan bener pantes gelisah bener aja dapet😓
1388938153759629312,bangun2 cemas sendiri karena selasa besok udah masuk bab 3 sedangkan untuk bab 2 aja belom ada bimbingan😭😭
1388937253649485826,"Dulu kalau tengok muka my past ni rasa macam bengang je n resah gelisah but noww bila tengok dah tak rasa apa2 langsung , tengok muka dia pun rasa biasa jee kosonggg je 🤣"
1388936585123532800,"cemas lah nampak charlie, trauma!!"
1388933780002336771,bingung -&gt; kesel -&gt; malem -&gt; gelisah -&gt; ga bisa tidur
1388933343035547652,"Uda brpa hari tidur ga nyenyak bgt, gelisah banget🥲"
1388932947084922880,Sepertinya tiap mau tidur cemas gt kyk ga bsa tidur
1388932252625633280,bingung dan gelisah.Hati ini serasa mati .Ketika kau berubah
1388931233762082818,Dah lah gausah tidur aja sumpah gue gasuka kalo udh overthink bikin gelisah dan gabisa tidur
1388929815852457984,aku kenapa ga ada hari tanpa overthinking ama gelisah sie puyeng
1388929085250838528,"Crypto membuatku gelisah gabisa tidur, nanti masuk pagi lagi😪"
1388928876709957635,"Gelisah ini, adalah rindu yg tak kunjung tiba padamu..Menjelma sunyi dikepala terlampau riuh dalam dada"
1388926565442985984,Gelisah bertanda apa ya -_-
1388925998121377795,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia."
1388925065455013888,"Hingga tidak ada apa-apa lagi, kecuali untuk mengkhatamkan ini, berkemas pergi, dan berharap cemas agar ia tidak kembali."
1388924551971557376,caraku mengatasi cemas dan gelisah adalah dengan begadang atau ga tidur sampe pagi 🙂🤙🏻
1388924164187189249,"Didalam pepatah minang ada satu kata nasehat yaitu USAH CAMEH KATIKO SUSAH, JAN TAKABUA KATIKO LAII..Artinya : Jangan cemas ketika susah dan jangan terkabur ketika kita ber_ada"
1388924044993437696,guys ada yg sama kek aku gaa? kek suka takut tapi gatau takutin apaa terus cemas gitu :((
1388923739857768451,like today I met him and he’s fricking excited nk jumpa aku. dia gelisah gila lps habis kerja siap mention kt mmber 7e tu “tgh tunggu tunang”. dia sruh bg sbb utk maafkan aku aku pi ckp sbb u bf i. dia marah sbb dia kemain kata aku tunang aku pula kta gitu wkwk✊🏻😭
1388922363622789122,"“Peluk aku dan katakan bahwa semua akan baik-baik saja, .Aku terjebak dalam kegelapan yang terus membuatku cemas, .Tapi kamu tiada.”.-F.M🥀"
1388921166232838144,Bingung dari kemarin ngerasa gelisah tapi gatau gelisah karena apa
1388921141301891076,"Hilangkanlah gelisah ini, Amin."
1388920411291717635,Mau mejem belu bisa kaki kanan gue gelisah kyak nyeri pegel gt why 🥲
1388917118872145925,"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati."
1388915886870781955,"Rasanya banyak kesempatan membebaskan diri semakin bisa menghargai diri sendiri. Semakin percaya diri, ya sedikit banyak rasa cemas memang masih ada, wajar sebagai filter kita. Saat ini semakin yakin akan diri sendiri."
1388913496218243073,Pengen ngelewatin lebaran dengan mulus tanpa ada gelisah
1388911503886090241,"Pada akhirnya semua punya kehidupan masing - masing, ada yang mungking sedang bahagia, sedih, harap - harap cemas, merasa tenang dan lain sebagainya."
1388910999193882628,"Terkadang cewek suka nyesek, kangen, cemburu, gelisah, kecewa, sedih dan apapun itu pasti cuma bisa dipendem dan berharap cowoknya peka."
1388910479624470532,"sayangi hatimu, hatimu resah, jiwamu gelisah, ah sudahlah"
1388910327962558464,"Ini orang kalo gua diluar pasti gelisah hidupnya. Bentar-bentar whatsapp. Pokoknya kudu gua sampe rumah baru tuh tenang. Kadang sengaja sih, dan emang dasarnya ajah gua juga demen dicariin anaknya 😂"
1388909480952225793,"Tiger belum pulang, aku cemas. Biasanya walau tengah malem pun kalo aku panggil dia suka muncul, kadang muka bantal pun dateng. Kalo dikasi makan langsung makan. Ini kayaknya dia udah kenyang atau lg berkelana yg agak jauh jd ga denger aku panggil. 😐"
1388909355718692866,"""Janganlah gelisah hatimu; percayalah kepada Allah , percayalah juga kepada-Ku"" - Yohanes 14 : 1"
1388908473048387589,Bener2 aku lakuin ini shalat istikharah. Deg2annya gak karu2an gilaaaaak cemas banget
1388908217657303041,mau tidur aja gelisah mulu far
1388907503887388676,apa ni 8 mins terakhir yang sangat cemas!!!!!!
1388907375424249859,"Fixxx, gw gagal move on dari vincenzooo gimana iniii. Gelisah galau  Meranaaa😭😭."
1388906796534812672,"cape gk sih,,,,, aku akhir2 ini lagi gelisah sm sesuatu ky pengen cepet2 nunggu waktunya dtng trus selesai gtu huuhh 🥺🤧👋"
1388906436013432832,"Hanya rasanya seperti badai, gemuruh, riuh, gelisah dan cukup menyesakkan."
1388906188016734209,"Page 122 of 365,..UBAT DENGAN AMAL :..1. Selalu sakit - Puasa.2. Wajah gelap - Solat Dhuha.3. Hati sempit - Baca Quran.4. Susah bahagia - Solat tepat masa.5. Emosi kacau - Wuduk dan istighfar.6. Gelisah - Byk doa dan exercise.7. Stress - ""Lahaula walaquwwata illa billah"""
1388905436854640645,Ketika molekul gelisah dan partikel cinta menyatu dalam satu ruang maka akan terjadi reaksi ledakan sajak-sajak puisi.
1388903059137335299,Lebaran taun ini...bikin gelisah
1388902849354993666,"oh pantesan tadi pada rame, ternyata monek mau cb juni. cemas aku tuh☺"
1388901914616553480,"Banyak cemas nya, jadi banyak nangis nya."
1388901646508314624,Seneng bgt... Dinotice setelah harap harap cemas.
1388900815696326659,udah seminggu tapi belum dapet balesan juga alias harap-harap cemas banget 🥺😭
1388900657625632770,"Aku mau nanya. .Kan aku orangnya Ekstrovert, tapi makin kesini aku makin takut kalo ketemu banyak orang kayak langsung cemas gitu lho. Ada yg tau gak itu kenapa?"
1388900278129152000,"Pernah menjadi yang paling cemas, sebelum menjadi yang paling ikhlas."
1388900237897437187,"💜 deobiiii makasiihhh banget udah kerja keras udah luangin waktu beberapa hari ini, pasti emosi capek sedih cemas dan lainnya, pat pat kepala kalian and tell yourself ""you're amazing you've worked hard i'm so proud of myself"".another thing u can do is butterfly hug,  (cont..)"
1388899756819193856,"Overthinking, gelisah, pusing sendiri, cape, pengen nangis, nyesek mulai memasuki ruangan 🤧"
1388899551159865345,"Ketika hati sedang resah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu. #JUJU #motivation"
1388899432163274753,"Paling susah kontol kalo udah malem ga bisa tidur terus malah dibayang bayangin adegan berdarah darah waktu itu. Bawaannya langsung panik, gelisah, dan takut campur aduk."
1388899001982808064,Kenapa gua malah jadi gelisah ya
1388898186756911104,"Aku pernah menjadi orang yang paling cemas, Sebelum menjadi orang yang paling ikhlas."
1388897762830217218,Sedikit cemas banyak rindunya.Betul begitu?
1388897654550241280,Di kepala kaum terpelajar.gelisah bertumpuk;.mulai dari persoalan tengkulak dan petani;.anggaran belanja negara khusus pendidikan;.juga yang lain-lain..Di lain tempat.Di kepala para teknokrat yang mesra dengan penguasa.dus-dus tengah disiapkan.siap mengemas banyak kegelisahan
1388897099698237441,"""Ga selamanya diam itu emas, kadang diam malah bikin cemas"".Gitu kalo kata Calvin Chandra."
1388896886434648064,[cm] guyss jadi prodi ku tuh sempro nya udah terjadwal gitu kan tapi kata kating ku tenang aja karena sempro bakal ada tiap bulan. gelisah bgt soalnya batas akhir tuh jumat depan dan dosbing ku blm ngasih revisian. bingung harus percaya sama omongan kating apa engga 😓
1388896174283788290,kau buat aku bimbang kau buat aku gelisah ingin rasanya kau jadi milikkuuu
1388896169556774913,"Wah dah mulai gelisah, mari tidur"
1388895128736075781,otak penuh hati gelisah..AZEK
1388894809675341824,"dialog dini hari resah gelisah mengiri, berharap ada yang mengerti, berharap kau ada disini ..."
1388893542962008065,umami mami mami gelisah hati ini
1388892434159923205,"Wow habit ku kalo besok mau bimbinngan ngadep dospem, gelisah..."
1388891788392353792,mengendalikan rasa cemas yang berlebihan
1388891612843970570,"sumpah tadi aku seneng kali loh, eh tbtb langsung sedih takut cemas campur aduk:"""
