id,text
1389326952360669184,"Syahdu malam berlagu sepi, mengiring rawan dalam taman hati, gelisah menanti meminta berkompromi, sedang hati kian menagih janji. ..Kepada ia yang dicipta sang pencipta kutaruh kembali sepucuk cinta dalam selusin duka..Akan duka kembali terbuka kala mata tertutup kama?"
1389326412226580484,"tanyarl jantung aku sering degdegan gitu kdg sampe berminggu² trs normal lagi sampe beberapa minggu jg, ada yg tau ini kenapa gak ya? atau mungkin aku sering cemas sama stress aja ya"
1389326319800836099,"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung."
1389326279883689986,"Kebiasaan deh klo mau naik kendaraan umum pas h-1 nya psti cemas, khawatir, tkut mabok dan segala macemnya"
1389321592333758464,"Selama bukan prioritas mah gakusah cemas bor, etdah buset."
1389321471181217793,"Olivia tak dapat tertidur nyenyak. Beberapa kali dalam tiga jam terakhir, sang puan terus terbangun. .'Apa yang sebenarnya akan terjadi?' pikirnya gelisah akan terjadi hal buruk setelah ini."
1389320498782240768,"Rasa cemas yg kegini ni yg gue gak suka😭 .Tiba tiba nangis gak jelas, sakit dada, gemeteran dll... .Tapi pujiTuhan gak pernah ada niatan buat ngelukain diri sendiri 🥺"
1389318461264830465,"Gelisah, galau kalau seharian ga ada kabar.."
1389318339185373184,"Help ma mental... Gini amat siihh.. .Baru tadi sore bilang sama diri sendiri kalo lo tuh hebattt, hebatt karna rasa cemas dan ke overthinking an lo itu udh gak muncul lagi beberapa bulan ini, tapi kenapa skrng muncul lagi 😭😭"
1389317520432058370,"Jika memberikan tekanan terlalu kuat maka tidak akan ada reaksi dan akan menjadi pasif, jelas tidak akan menimbulkan rasa cemas akan kehilangan"
1389317296565350400,"Ternyata ngeladenin yg overthinking berlebihan cape juga :’) bukan satu dua org lagi...gua jg deg2an kali, cemas, tapi kagak diupdate aja di ig"
1389316205903704064,Thread harap-harap cemas.
1389314757300146178,Ngapa nih gua gelisah
1389309235859582976,"Dari kemarin nunggu email slip gakunjung tiba, jadi gelisah kan haha"
1389309217975148545,Akan selalu ada tenang di sela-sela gelisah yang menunggu reda
1389308860670775297,"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu."
1389308678646288384,Makin cemas aja sendiri
1389303298503573504,"Gelisah, galau kalau seharian ga ada kabar.."
1389303015610281987,Gelisah mikirin idup
1389300928138776578,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389298654972846081,"Kalo kamu merasa gelisah ketika dia bales chat kamu sloew respon, artinya kamu suka."
1389297819685560321,"Pernah menjadi yang paling cemas, sebelum akhirnya menjadi yang paling ikhlas."
1389297322127855616,"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^"
1389296019171540992,"Disamperin dan diangkut buat ke cafe, yahh awal2nya ya lumayan aman jiwa ini, lama2 mulai resah dan gelisah, emang gue gak boleh sendirian tapi kalau nongkrong rame sekaligus reuni kecil2an jga gak boleh lama2, kebanyakan diam aja ya mau masuk ke mana gak tau sgt tdk relate"
1389295537434677251,Aku ingin menjadi seluas - luasnya muara tempat paling tenang untukmu merehatkan air mata . Dan aku ingin menjadi tempat pulang ternyamanmu dan masih padaku pula rasa cemas dan penatmu menemukan ruang terbaiknya .
1389293403284795393,Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.
1389291916550803456,"ketika hati sedang resah, gelisah, dan dipenuhi rasa keputusasaan,ingatlah bahwa hanya kepada tuhan kita mengadu"
1389290177269362690,"[Askrl] kalau chat kalian cuma di read doang, kalian jadi overthinking ngga? Atau mungkin gelisah dan ngga tenang"
1389286915715735554,[CM] Ngatasin overthinking abis ujian gimana si? Ngerasa gagal banget jawab pertanyaannya dan cemas nilainya jelek 😭
1389286880244473856,"insecure, takut, cemas, ragu, kecewa."
1389285076609880068,"inget ya cemburu, gelisah yang kamu rasain sekarang gada apa²nya dibanding cemburu dan gelisah nya, gausah gede ambek, gausah egois"
1389284751459065859,udah semingguan rasanya gelisah terus kepala rasanya penuh pengen istirahat pdh tidur terus
1389284257097347074,dulu paling cemas.sekarang paling ikhlas
1389284158153789440,di malam hari.menuju pagi.sedikit cemas.banyak rindunya
1389283825067302915,Efek minum kopi ekstra 2 shoot ekspresso.Ga tdr ❌.Gelisah ✅
1389283618116173830,kor! ⚠️ law school ⚠️..kang sol b di eps 5 tuh knp ya? plagiatin apa dan siapa sih dia tuh? terus kenapa mamanya gelisah gitu? sumpah aku beneran gak ngeh :(
1389282692231942146,"Setiap malam kadang suka ngerasa hati kosong, gelisah gak tau maunya apa"
1389282006702313475,"8. Karna memikirkan hal yg gk perlu dipikirin, cemas berlebihan yg bikin ga tenang /?"
1389281922866552832,YaAllah gabisa tidur cemas banget
1389281226066849794,Kembali saja ke peraduan! Gelisah tak harus disudahi lamunan!..Ada asa di ujung rasa! Tanpa pelukan!
1389279842894434304,"ptn! yokk yang resah gelisah pbu ugm, udah bisa ngunci barusan"
1389279537867890690,-rek kalian kalau mulai cemas ngapain biar reda?
1389278962472296448,"Hai,kamu salah satu yg tertua&amp;kamu pergi.Aku cemas,bila sewaktu-waktu yg kuingini jg sama.Siang begitu terik.Aku takut kamu kesepian .Satu pohon Kamboja untuk 4 petilasan.Tanda hati bergandengan gagah.Sambil menengadah.Bergandengan satu hati.Satu bertinta wanita menari"
1389278659752595462,"Dulunya terasa indah.Tapi sekarang nyatanya .Terasa gelisah, gundah dsbg;("
1389278552420409349,Cemas sekadarnya. Sedih secukupnya. Jangan pernah lupakan bahwa yang menggariskan jalan hidupmu adalah Penulis skenario terbaik.
1389278314813030412,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389278308743925764,bisa2nya lagi nugas gelisah gara2 pengen baca wp😭
1389277285887270912,"Help! .Akhir-akhir ini tiap ketemu orang banyak yang nggak ku kenal, selalu ngerasa pusing banget, perut tiba-tiba mual, cemas, panik. Cara ngatasinnya gimana sih? Dan itu kenapa sih?"
1389276304592105475,Rasa cemas berlebihan sepanjang waktu bisa nge ganggu pola tidur ga sih?
1389275776487284738,Sekarang kalo gejala flu juga uda parno sendiri..Kerja gelisah.Sakit gelisah
1389275133840216065,"lalu kapan saya akan di wisuda, adik kelas sudah lebih dulu.hati cemas merasa masih begini, teman baik sudah di DO"
1389274255175479297,"Jadilah laki-laki yang dewasa Karna pada akhirnya wanita butuh seorang laki-laki yang menenangkannya saat dia gelisah dan bersedih,membujuknya saat dia marah,memberikan solusi saat dia tak tau arah,menjadi tempat cerita saat dia ada masalah."
1389274052821274627,"Kenapa ya, susah banget ngontrol jadwal tidur akhir-akhir ini :( kayak ada hal yang di takutkan, cemas, padahal kepala udh pusing banget. Bisa tidur pun satu jam sebelum sahur. Sebelumnya ga ada gangguan tidur sama sekali padahal. Mata udh sakit, tapi susah di pejamin."
1389273494005764098,"Dia menunggu seseorang, menunggu perginya harapan untuk pulang, sementara berharap cepat kembali. Cemas tapi rindu."
1389272175685763073,Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..
1389271462662479872,akan selalu ada tenang di sela sela gelisah yang menunggu reda
1389270504616300545,"waktu terus berjalan..hari terus berlalu..seiring itu juga hati semakin gelisah dan terlukaa...ya Allah aku tau Kau mengujiku dgn rasa sabar ini, dan Kau mengujiku dgn segala yg terjadi..ampuni aku yg mulai melemah dan hilang semangat untuk terus berjuang dan bertahan..."
1389269786379440128,"tanyarl kenapa ga akhir akhir ini aku suka gatenang pas udah diatas jam 9 an, padahal lagi ga ada masalah. Gimana sih cara supaya mencegah gelisah?"
1389269784794046467,prnah ga lu mikir sesuatu trs langsung lupa trs jadi kpikiran tadi lu mikirin apaan bangsat ini gw ga inget2 jadi gelisah sendiri
1389269087348355075,"Gelisah, jantung berdebar.Fix cemas lagi :)"
1389268991412097028,resah gelisah bund
1389268726172700672,"Beberapa waktu kebelakang, muncul rasa gundah yang tak terbantah. Muncul rasa resah dan gelisah, entah aku yang kurang menghamba pada Yang Maha Segala, atau memang ada yang sedang tidak baik-baik saja. Aku hanya ingin menjalani hidup sperti biasa tapi kehampaan  ini nyata adanya."
1389268285653282821,"""Aku... Membuatmu cemas... Maaf ya.."" - Conan Edogawa"
1389268252929368066,"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge"
1389267280257699841,Menghilang tanpa kabar.Membuat hati cemas berdebar debar
1389266645332365316,Tiap dengerin abbydzar nyanyi lagu mellow pasti jadinya sedih tbtb gelisah sampe monangesss😌 ga didengerin tapi suaranya candu
1389266491481092097,Semenjak mimpi tidur gue gelisah udah 2 hari ini
1389266142288437250,pegangan tangan pas lg bingung cemas kesel tuh emg best feeling ever
1389266060424093697,"Teruntuk kamu, iyaa kamu. Tolong jangan buat aku cemas."
1389260742461849602,"gegana : gelisah, galau, merana"
1389260631061135360,“Sedikit cemas banyak rindunya”
1389259464742633472,Sch! Aku kecanduan main hp sampe kalau ga ada hp rasanya gelisah. Cara ngilanginnya gimana yaa
1389259460007260170,tapi hatinya mah tetep gelisah walau mulut ngomong
1389259349114048515,"sekarang udh kebiasaan kali ya, gelisah nya jd ilang kalo minum kopi tp tetep kuat bgt ga tidur nya wkwk"
1389259343866990597,"Paling risau kalau ayah typo, aku gelisah sorang duk fikir apa yg cuba disampaikan ni🤣🤣"
1389258338999750656,"Nggak bisa tidur lho, kok gelisah...Apa aku gelisah karena kangen yang namanya septrian 😭🙃"
1389258288370380803,"Sabar itu susah, gelisah, capek. Tapi sabar itu bagus. Jadi, sabarnya kapan ? Ya sabar aja dulu"
1389258043334873095,Gelisah banget kenapa ya🥲
1389257834542501904,-11fess mulai lg ni tiap malem gelisah:))))
1389256820326211586,"Dan aku sempat lemas.Laluku cemas.Tertebas, luka membekas.Aku terhempas.Ku remas, laluku kemas.Di dalam kertas.Ku tebas ocehan pedas semakin deras.Ku gemas lantas aku bergegas.Lalu berkemas agar aku terbebas.Aku terlepas bagai menetas.Cari cara cerdas untuk sebutir beras,-byann"
1389256739518763012,Resah dan gelisah
1389256163405885441,"Kayaknya beneran udah di tahap anxiety kalo tiap buka whatsapp. Rasanya beneran cemas, takut, deg degan, merasa bersalah, merasa useless. Pengen ngilang rasanya, tapi bahas tugas sama pameran disitu semua..."
1389255480829104133,Pusing dan cemas
1389254548053663755,"Biasanya tiap malem kalo sendirian gelisah, ini tenang. Rasanya beda banget."
1389253590565359617,GELISAH BANGET ANJIR KENAPA YAH??? KOK TIBA2 GELISAH GINI 😭
1389253578963898368,Semakin dewasa semakin ngerti betapa ga ada uang lebih gelisah ketimbang di cuekin cewek.
1389252812786135042,klo gelisah tanpa sebab itu kenapa sih
1389252569512308740,Resah dan gelisah..Mboh...lah..
1389251925040766977,Ko gelisah bgt ya malem ini?
1389251351486492674,"Begini ya rasanya, masih gak berubah, kayanya emang harus dicoba untuk berani keluar dari zona ini. Kalau tidak, ya begini. Masih terasa cemas dan marah. Masalah kecil, yang tiba² terasa aneh dan nyesek."
1389250489687044098,ya Allah kenapa sih di rumah ini gue bawaannya marah marah anxious gelisah gak pas mulu ati gue kea akdhsksks hati ini dipenuhi kedengkian
1389250433978298371,Rasa cemas yg menggebu-gebu tetapi tak sanggup dihembuskan
1389250096961769476,harap harap cemas takut baju lebaran ga nyampe:(
1389249788005081092,Cintaku harus jujur....bila di dekatmu hatiku senang bila jauh hatiku gelisah....inikah cinta yang sebenarnya?
1389249578243821574,"Omongan bapakku yg sampe sekarang selalu teringat “Lanang ki koyo jaran, semakin mbok kekang kui semakin gelisah, cerewet, pengen mlayu2 o. Tapi nek mbok umbar, mbok tekne wae, ngko nek wayah e mulih nyengut, pasti bakal mulih dewe, rasah digoleki.”"
1389249329261518853,cemas bgt ni hati knp yh.
1389245085418614785,Morki masih melek jam sgni gue yg gelisah
1389244978031779844,"'21/30'..Selalu memikirkan dan gelisah karena urusan duniawi itu sama dengan marah atau tidak ridho dengan Allah, tidak ridho pada keputusan Allah, dan tidak bisa sabar atas ujianNya..-Gus baha-"
1389244012192620547,Sehari bisa 10 kali ngecheck Ktown4u. Harap-harap cemas mikirin dream bisa apa engga million seller. Tbtb duarrrrr Pre Order nya dah sejuta aja.
1389243400914755588,Iklan rokok creepy bikin gelisah no kecot
1389242445540384778,Aku bersyukur cemas dari awal jadi tadi ga begitu cemas 💃🏼
1389242324283052033,"Dalam kelam malam.Suara gelas pecah tak mengalahkan.Gelisah jarum jam yg berdetak.Mengusir cecak pada dinding pucat.Bohlam kuning temaram.Dan tirai kusam tertiup angin.Bulan yg tinggal separuh.Dan burung cabak pun tak kembali ke sarang.Sisa malam, menunggu pagi yg disembunyikan"
1389242246000562177,"Resah gelisah mengiringi, berharap ada yang mengerti, berharap tak ada di sini."
1389242118401454084,"#CANCER Asmara: Jangan semuanya dimasukkan hati, itu tidak akan membikin suasana tenang justru akan membuat gelisah saja."
1389241402869968896,"Tak menyerah hadapi rasa di ambang gelisah, hingga semua kini kan menghilang"
1389241015542767623,Ga tau kenapa hari ini bawaanya gelisah banget😔
1389240799993368577,Gelisah dalam pikiran tidak akan menyelesaikan masalah. Bangkit &amp; percaya yakin pasti ada jalan keluar.
1389240791109804034,jadi gini.. para author pernah ga si mau ngepost au chat tp pas reread cringe gt.. takut pembaca ga suka... gw lg wb + ga pede bgt... gelisah sendiri.... hhhhh
1389240762009722882,"Cemas terus setiap bulannya, apalagi sedang berada di luar rumah🥺"
1389240721467535360,bila kau menangis .. hatiku pun bersedih .. bila kau senang .. hatiku.pun berbunga bila kau gelisah .. hatiku pun bergejolak ini semua karena .. kita SEHATI ..
1389240477761687552,Gelisah dan senang disaat bersamaan😭 gini banget
1389239774515318788,"No offense guys🙏.Meski udh ada scene doa bersama, ttp aja suasana Al kritis kmrn tu janggal.Box prnh jagain keluarga di ICU, walaupun gantian tapi ttp aja sampe rumah kepikiran. Lg mandipun kepikiran. Jgnkan keluarga, tetangga pun ikut cemas😭.Surat? Nyalon? MamYo??.#IkatanCinta"
1389239259261898756,"emg ya, hidup tuh bakalan selang seling antara tenang-bahagia sama cemas-sedih."
1389239202441691138,AMAMIMAMIMAMI GELISAH HATI INI
1389239166848827395,"Dari kemarin kemarin ngerasa ga mood, sensitiv bgt parah, perasaan gelisah, selalu dibuat kaget dan bnyk kejutan setiap harinya yg hampir bikin otak gue mo meledak, semua org jadi sasaran atas mood yg naik turun.Tpi hari ini ngerasa bersyukur banget drama perkuliahaan ini slesai"
1389239134682718210,"Bila cinta didusta, hati mulai gelisah.. .Hilang kekasih hati, hidup jadi merana.... ..Insan jadi idaman, kini dimilik orang.. .Cinta yang diimpikan, putus di tengah jalan👀..Terpaksa mengalah..#2014"
1389238163072114694,"“besok kerja” seketika mual, asam lambung naik, pusing, gabisa tidur, gelisah. harus apa yaa🥺"
1389238030955806723,"Nafsu makan turun, Berat badan turun, cemas berlibahan sering nangis apakah ini yang dinamakan depresi"
1389237520471261196,Cemas bgt 5 hari ga pulang wey😭
1389237504205737987,yaallah knp gelisah gini
1389237265461772301,kaka kaka yg open po plis jawab aku gelisah galau merana😖😖😖
1389237091268128774,"kalo lg cemas tuh cm butuh orang yang persepsi nya sama, alias yg satu pendapat wkw"
1389236329788055555,"Udah mau lebaran, para admin DKI lagi pada gelisah karena rumor sudah menyebar kalo abis lebaran bakalan ada rombakan."
1389236206865551365,"🐧 guys, cara biar ngga gampang ke-trigger gimana ya? tl aku lagi sedih-sedih, aku jadi ikutan sedih ... sekarang rasanya deg-degan cemas, mau nangis."
1389235808981319681,MEMBUAT KITA JADI GEGANA GELISAH GALAU MERENA
1389235757441720320,bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI
1389235389747974148,Gelisah bgt :( gabisa nangis ketahan.Masi ga nyangka aja uda ldr lagi 💔
1389234454305021953,Ondehh diriku pula yang merasa cemas:(
1389234347442524169,Pelan saja aku ingin bicara tentang perasaan yang gelisah dengan keadaan
1389234293096869888,"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu.#BOT"
1389232934817656835,Baru lebaran tahun ini gue rada cemas dpt pertnyaan template yg sering org2 keluhkan. Aduu ntr jwb apa
1389232877393432583,Gak enak hati gak tenang pokoknya gelisah :( banyakin dzikir yukk
1389232615845105672,"Maksiat non-stop, solat jarang, ngaji hampir gak pernah kalahkan tidak ada desakan, yo pantesan hati gelisah, pikiran gak jelas, rezeki Ya Allah mampet... Mungkin ini selangkah menuju kehancuran dalam hidup...!..اللهم اجعلني مخرجا وأرزقني من حيث لا يحتسب"
1389232074733719556,Setelah ini apapun yang membuatmu cemas dan gak nyaman akan hilang
1389231624047325196,"kebanyakan orang bakal gelisah atau merasa gak nyaman ketika bab sehari bisa sampe 3x,beda dengan aing merasa gelisah seharian full ga bab kan bgst biasa min 1x max 3x hari ini full aing can modol ieu mamah kumaha ih:("
1389231454500966404,kenapa yaa akhir2 ini gue suka gelisah.. huftt 😞
1389231271449034754,Kl udh kepikiran terus ga tuntas tuh rasanya gelisah banget emg
1389231196706533376,"seorang introvert yg sdh nyaman dg adanya kuliah online, kemudian tiba2 diinfokan untuk praktikum offline..tiba tiba bingung, panik dan cemas buat ketemu manusia2 di luar sana.😐..dan menghitung hari menuju keberangkatan praktikum offline.😐"
1389231053202628608,Biasanya tuh paling lambat jm 9 udh tidur. Ini gegara kepikiran sesuatu malah gelisah
1389230961322201096,""" Bukan Cemas kau melupakanku, .   justru aku takut melupakanmu ""."
